s,t,pr_s1,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
1.0,1.0,0.09333429152821332,0.8578430906878729,0.11084339557059703,0.0,0.0295683023074789,0.001745211434051229,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,0.14071286834720464,0.0,0.9844992541231783,0.0,0.0,0.015500745876821757,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1.0,0.17674198846149464,0.0,0.0,0.9999824675890777,0.0,0.0,1.7532410922319725e-5,0.0,0.0,0.0,0.0,0.0
16.0,1.0,0.06550784620889616,0.15233210245421963,0.03786737099853745,0.0,0.4497007228651001,0.2977998501825736,0.0,0.01437984439841601,0.047920109101153255,0.0,0.0,0.0
36.0,1.0,0.11682550538601219,3.9869774855643395e-185,0.2412287118974605,0.0,0.0,0.7402287247673582,0.0,0.0,0.01854256333518135,0.0,0.0,0.0
66.0,1.0,0.11014105649910665,0.0,0.0,0.24975163289749366,0.0,0.0,0.7499779515310014,0.0,0.0,0.0,0.0002704155715047961,0.0
96.0,1.0,0.07027841466119429,0.0,0.0,0.0,0.24131728312527878,2.1303288660378302e-122,0.0,0.7586827168747212,6.731652447940584e-122,0.0,0.0,0.0
111.0,1.0,0.07491820175856892,0.01255642610674707,1.8941977194327518e-17,0.0,0.0,0.2298060269853294,0.0,0.0,0.7576375469079236,8.813598421301395e-18,0.0,0.0
136.0,1.0,0.029690652797320204,0.0,0.17340281922947778,0.22525857016023226,0.0,0.0,0.0,0.0,0.0,0.32659718077052224,0.0,0.27474142983976774
151.0,1.0,0.04485156746603519,0.003945587561506972,0.0,0.018652062109172498,0.0,0.0,0.46155613754824926,0.0,0.0,0.0,0.4930968265548823,0.022749386226188956
176.0,1.0,0.07699760688595383,0.0,0.0,0.4505171403204645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494828596795355
