s,t,pr_s1,q1,q2,q3,q4,q5,q6,q7
1.0,1.0,0.16461311772694193,0.9263218971899856,0.0,0.07367810281001445,0.0,0.0,0.0,0.0
6.0,1.0,0.2419615885734561,0.0,0.99573457569467,0.0,0.004265424305329892,0.0,0.0,0.0
11.0,1.0,0.14817718022071444,0.22596992689860795,0.0,0.7203343318918938,0.0,0.0536957412094982,0.0,0.0
26.0,1.0,0.17271252822678054,0.0,0.24021295189129319,0.0,0.7573583905091976,0.0,0.0024286575995091037,0.0
61.0,1.0,0.11578113062377217,0.0,0.0,0.24322782684309296,0.0,0.756772173156907,0.0,0.0
76.0,1.0,0.07929496783236753,0.0,0.0,0.0,0.4473638827729364,0.0,0.5526361172270635,0.0
101.0,1.0,0.07745948679596723,0.0,0.45778359242822947,0.0,0.0,0.0,0.0,0.5422164075717706
1.0,3.0,0.17917801457230415,0.799726641117135,0.0,0.19993058939769923,0.0,0.00034276948516609955,0.0,0.0
6.0,3.0,0.37350040703381115,1.514344405747833e-10,0.9897815758507612,0.0,0.010210598664052455,0.0,7.825333751911105e-6,0.0
11.0,3.0,0.17520603451163821,0.45449501910807816,0.0,0.459702645394027,0.0,0.0858023354978949,0.0,0.0
26.0,3.0,0.150648807698357,5.800284140868614e-6,0.5573183864339728,3.3956713284996796e-7,0.4395345590647296,0.0,0.003140914650023859,0.0
61.0,3.0,0.07419107786691481,0.0,0.0,0.5668075599146574,0.0,0.4331924400853427,0.0,0.0
76.0,3.0,0.024722661781586257,1.864134534068364e-5,0.22980991604184317,1.1073079511050885e-6,0.6002619801444883,0.0,0.1699083551603767,0.0
101.0,3.0,0.02255299653538839,0.0,0.8375929709101011,0.0,0.004534516015228798,0.0,1.5373269513327818e-6,0.15787097574771872
1.0,5.0,0.17290941347635833,0.69038141417861,0.0,0.3090200002986447,0.0,0.0005985855227456415,0.0,0.0
6.0,5.0,0.4496916927813651,2.0286899571102622e-10,0.9861118454592372,2.4543929564805876e-11,0.013871860384551214,9.838870824988328e-15,1.629392878878112e-5,0.0
11.0,5.0,0.20912051928894554,0.5199594023221841,0.0,0.4035143179535097,0.0,0.07652627972430631,0.0,0.0
26.0,5.0,0.10722479277293796,5.9775414530576705e-6,0.7379826301506922,1.1852802377999187e-6,0.25967190115157546,8.795129545481494e-10,0.0023383049965284494,0.0
61.0,5.0,0.046545793887406366,0.0,0.0,0.7513043117650313,0.0,0.24869568823496885,0.0,0.0
76.0,5.0,0.007918493193806575,1.9100089392199403e-5,0.47935892617608755,3.8197006515018085e-6,0.46755131033483494,2.8503009758445223e-9,0.053066840848732665,0.0
101.0,5.0,0.006589294599180174,1.728955950423784e-140,0.9443884476835386,9.729286829452736e-142,0.009478477539604265,0.0,8.01258259611947e-6,0.04612506219426122
1.0,10.0,0.13237511285517006,0.4779132101323864,0.0,0.521025764201325,0.0,0.0010610256662890647,0.0,0.0
6.0,10.0,0.5299206200904877,1.5904376238257635e-10,0.9819418876177649,9.188939810148019e-11,0.018030018895659253,1.4158096282647496e-13,2.8093235500935847e-5,0.0
11.0,10.0,0.28231872578525513,0.44869414038500915,0.0,0.5184231593354879,0.0,0.03288270027950298,0.0,0.0
26.0,10.0,0.04059669589086037,4.401741459471745e-6,0.9197356712477154,3.094422828788523e-6,0.07952821469198755,5.135507298223288e-9,0.0007286127605018541,0.0
61.0,10.0,0.01388208544728138,0.0,0.0,0.9367691494258528,0.0,0.06323085057414743,0.0,0.0
76.0,10.0,0.0006036335517518085,1.4037568291591943e-5,0.8264151904100269,9.913019401734938e-6,0.17011596550992752,1.647538127258552e-8,0.0034448770169710334,0.0
101.0,10.0,0.0003031263791937756,1.5314190559336828e-140,0.9813515913579065,7.173807151281508e-141,0.01650267213844826,1.003350059195355e-143,2.3851849288835987e-5,0.002121884654356429
1.0,30.0,0.03132816888188645,0.1096776958357102,0.0,0.8884319293447761,0.0,0.0018903748195147425,0.0,0.0
6.0,30.0,0.5598608489967274,3.6699872555469666e-11,0.9801357974294427,2.147347764485651e-10,0.019830711799006775,4.5444271848587113e-13,3.3490519661401434e-5,0.0
11.0,30.0,0.3962477912527996,0.10961524370143862,0.0,0.88798812896538,0.0,0.0023966273331819873,0.0,0.0
26.0,30.0,0.011529441200977625,1.0129580106091084e-6,0.9798513859254826,6.4864118688772895e-6,0.020084600774576064,1.3747678849605338e-8,5.650018238336591e-5,0.0
61.0,30.0,0.0009999706596415167,0.0,0.0,0.9972872652184018,0.0,0.0027127347815992294,0.0,0.0
76.0,30.0,2.5947732433719134e-5,3.2296413458404082e-6,0.9789430491648505,2.072861443522433e-5,0.020974730334942883,4.393506136681685e-8,5.821830936470145e-5,0.0
101.0,30.0,7.831275534275141e-6,3.550826823112266e-141,0.980095710457316,1.9050764357744088e-140,0.01981604549831764,4.025295440763569e-143,3.342511562656511e-5,5.4818928739925985e-5
1.0,100.0,0.0001813806105758796,0.0006349304286883033,0.0,0.9972029574434543,0.0,0.0021621121278610263,0.0,0.0
6.0,100.0,0.5600489756350455,2.1245872350474448e-13,0.9801185709565139,2.511327713291079e-10,0.01984680432453239,5.440361443716507e-13,3.462446706486721e-5,0.0
11.0,100.0,0.4273684016096113,0.0006347092844764066,0.0,0.9968557123074804,0.0,0.0025095784080466266,0.0,0.0
26.0,100.0,0.011340676756750661,5.86409695843476e-9,0.9800875966060943,7.491027126895914e-6,0.01984627193252807,1.623034139957363e-8,5.861833981293178e-5,0.0
61.0,100.0,0.0010261485748365592,0.0,0.0,0.9974887185943191,0.0,0.002511281405684777,0.0,0.0
76.0,100.0,2.65865224966335e-5,1.8696557030036245e-8,0.9800717779957536,2.3931643765424363e-5,0.019845944000351164,5.1851378047577795e-8,5.827581219537112e-5,0.0
101.0,100.0,7.830290685381744e-6,2.055605804549339e-143,0.9800648838869563,2.257241555800279e-140,0.01984571703984301,4.889262624830648e-143,3.4587038403264394e-5,5.481203479767221e-5
