s,t,pr_s1,q1,q2,q3,q4,q5,q6,q7
26.0,5.0,0.2564060347051492,0.0025677867159290563,0.7357964160973962,0.0008082945188362053,0.2581212951489387,7.82423973464829e-7,0.0026583414444182473,4.708365050836276e-5
61.0,5.0,0.012774584538733093,2.958639872077894e-6,0.30301736871549995,0.181794275137935,0.3929950194855274,0.06099848223270045,0.061180815014274345,1.1080774190979656e-5
76.0,5.0,0.018318050058210338,4.239176304813377e-6,0.4787552686178993,0.0024801339076495122,0.46533192318723204,2.998003698547641e-6,0.05303981293430997,0.0003856241729058816
101.0,5.0,0.006711045401678468,5.808879580236441e-6,0.4864291258825626,1.1880298206710316e-6,0.46551586211906226,5.388951324703789e-10,0.001514661587203025,0.04653335296287622
1.0,10.0,0.062142908053934194,0.24278080194199483,0.5561263390753549,0.10939349008677894,0.0912408552885073,0.00027197387056024315,0.0001865394400325974,2.967718919197465e-10
6.0,10.0,0.7681906862023802,6.193782919172958e-8,0.9820885330311289,2.916502065696814e-8,0.01788492269097455,4.922350527029615e-11,2.6452176540125875e-5,9.49282939884589e-10
11.0,10.0,0.04040219668244808,0.19052597050781064,0.5850890422965365,0.09856806782312567,0.1160869720707428,0.005904412540647998,0.0038254554011833255,7.935995305602347e-8
26.0,10.0,0.12493809687163225,0.0016824201484094041,0.9174982894541099,0.0008529401182228429,0.07912124084313923,1.5727299073183973e-6,0.0008204502923455824,2.308641386622397e-5
61.0,10.0,0.001603412222563048,2.5288588642020863e-6,0.6810551714414487,0.07285884142005894,0.23336320714353648,0.005043605639940516,0.007675920447423168,7.250487282464644e-7
76.0,10.0,0.0023980568086191785,3.622543189609678e-6,0.8253847505506706,0.00113982050317385,0.1699153489326506,2.317346042101803e-6,0.003496410367779495,5.7729756493223196e-5
101.0,10.0,0.0003246431584232491,4.95043944148073e-6,0.830092677567411,2.1876607555883396e-6,0.16695413113187504,3.381619651808391e-9,0.0007551695350299563,0.0021908802838671616
1.0,30.0,0.0038065066839312995,0.01444652916194285,0.9390371705901389,0.010401213276978771,0.03602191505590471,2.7352258036118102e-5,6.581965426658445e-5,2.7316917420529364e-12
6.0,30.0,0.9681843465576625,4.2758926927328836e-9,0.9802916151678306,3.163544990085702e-9,0.01967691157106876,8.247113191490652e-12,3.146580996177873e-5,3.4525207342536343e-12
11.0,30.0,0.0028615720095252375,0.012086269859157804,0.9455184791532094,0.008704580314236758,0.033590667225214144,2.8155441012224085e-5,7.184716896885615e-5,8.381997691326032e-10
26.0,30.0,0.025088325498178722,0.00011194970735236143,0.97970624528024,8.325322869471407e-5,0.020055535368727513,2.1756382590744352e-7,4.2733892698580725e-5,6.495845989039278e-8
61.0,30.0,8.473285008215857e-6,1.8084891598330016e-7,0.9745107588752198,0.000826647415634981,0.024606305167157387,3.5456529538861757e-6,5.2554884830201525e-5,7.155287082467349e-9
76.0,30.0,5.0599518586696685e-5,2.590631310005092e-7,0.9790662872474589,1.504522562990774e-5,0.020873492315819524,4.139089790496049e-8,4.4818376187260166e-5,5.638087346104024e-8
101.0,30.0,1.7644710615208938e-7,3.53871126410973e-7,0.97915986958954,2.6144195654649464e-7,0.020793451783359024,6.800843570429797e-10,4.4956843193615015e-5,1.1057907386491164e-6
1.0,100.0,1.9568667492130816e-7,7.425903381823509e-7,0.9802718211843527,5.78183064121173e-7,0.019694242696247387,6.488184568840042e-8,3.2550462347691835e-5,1.7996381592992973e-12
6.0,100.0,0.9802609211133763,2.2013995175302948e-13,0.9802743746684527,1.714096004622912e-13,0.019693098392245714,9.687453558316833e-15,3.252693798907306e-5,9.056056126627015e-13
11.0,100.0,1.5258020786858394e-7,6.214137719573753e-7,0.9802542937025824,4.852553435327391e-7,0.019694206246540592,3.7225717013054798e-6,4.6670201248964276e-5,6.088060127924065e-10
26.0,100.0,0.019693559073871065,5.761515696936366e-9,0.9802576988234105,4.486204317469002e-9,0.019693360936917294,2.9610740112952937e-10,4.8917523941544196e-5,1.2171897798217634e-8
61.0,100.0,6.913652888362285e-7,9.313399710436209e-12,0.9802568043565258,1.1022971256537859e-10,0.019693296022410288,1.0517369678435717e-6,4.884085892283603e-5,6.905625174515615e-9
76.0,100.0,4.431613309317785e-5,1.3341310025968642e-11,0.9802570660746247,1.2252303711866565e-11,0.019693341290086677,6.96720540427552e-11,4.95588636219352e-5,3.3676394796530934e-8
101.0,100.0,1.6404748260036942e-7,1.822376280655908e-11,0.9802543889836843,1.4189682828752946e-11,0.019693367932649485,7.178735214630016e-13,5.1148083580200384e-5,1.0949669491767575e-6
