s,t,pr_s1,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
1.0,1.0,0.075585787066642,0.8246231890183253,0.12332293373423187,0.0,0.05011315564870358,0.0019407215987393702,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,0.13803777478738116,0.0,0.9845061441366932,0.0,0.0,0.01549385586330677,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1.0,0.178264655769785,0.0,0.0,0.999984544748913,0.0,0.0,1.5455251087052886e-5,0.0,0.0,0.0,0.0,0.0
16.0,1.0,0.04831000832799987,0.0,0.11586746325075456,0.0,0.481296935959295,0.36652983014532964,0.0,0.018703064040705007,0.017602706603915778,0.0,0.0,0.0
36.0,1.0,0.12427458292352195,0.0,0.230432667765102,0.0067554629649206836,0.0,0.7287358436167026,0.02028395401644927,0.0,0.013785286316302986,0.0,6.785320522566759e-6,0.0
66.0,1.0,0.1291814385685973,0.0,0.0,0.24977386922057926,0.0,0.0,0.7499734196938564,0.0,0.0,0.0,0.0002527110855644218,0.0
96.0,1.0,0.0017002785491550007,0.0,0.0,0.0,0.0,0.12823582814668952,0.0,0.0,0.8717641718533105,0.0,0.0,0.0
111.0,1.0,0.11576312704657395,0.0,0.010169543030768119,0.0070156616273507055,0.0,0.12608433278797346,0.19194143560451574,0.0,0.37024223273878437,0.08378971295423944,0.20225762189441396,0.008499459361954311
136.0,1.0,0.04815208565550873,0.0,0.05411677074364343,0.22609110274379385,0.0,0.0,0.0,0.0,0.0,0.4458832292563566,0.0,0.27390889725620615
151.0,1.0,0.06315063427575601,0.006820468714736661,0.0,0.01910836667449033,0.0,0.0,0.4587815596886618,0.0,0.0,0.0,0.4921398587328151,0.02314974618929606
176.0,1.0,0.07757962702907899,0.0,0.0,0.4521822054875877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5478177945124123
1.0,3.0,0.06436357882895147,0.6163332366586557,0.2904077923108105,3.26161268760149e-5,0.05252387629227928,0.03806831752519806,0.00010117517624890414,0.0006861200725653494,0.0016641444008600468,0.000177288706242387,5.223924412603434e-6,2.0880585124574547e-7
6.0,3.0,0.2278340179936685,2.816720178460236e-13,0.9583618807268292,8.677581490603736e-6,0.0,0.04147543527151451,2.022781987841867e-5,0.0,0.00012503991324984076,6.1074934412348575e-6,2.5303130266064067e-6,1.0088028780687858e-7
11.0,3.0,0.3031168169819891,1.3841880818109075e-13,0.0,0.99996369700878,0.0,0.0,3.6290295351030735e-5,0.0,0.0,0.0,1.2600266548894286e-8,9.546403277411137e-11
16.0,3.0,0.016286237939199474,0.07817927378063004,0.35288282018733114,0.007902153802331563,0.12618824302940687,0.3583463658199691,0.013972684601046288,0.010839103048204792,0.0441846657692123,0.006450484035147925,0.0007431083864448383,0.00031109754027517907
36.0,3.0,0.1326262991122908,2.4913860175734887e-8,0.5161729741798518,0.022916652399476684,1.6725718306434734e-10,0.41403595699488766,0.025332324619396343,0.0,0.016750979962615244,0.003508527338430218,0.0012118135430819446,7.07458811428608e-5
66.0,3.0,0.11636185399050585,1.8135155556491316e-7,1.2535302487639144e-8,0.5775582877051921,3.5922638021386984e-9,1.9728860665609767e-10,0.42204290243343684,0.0,0.0,0.0,0.0003886163337011595,9.995851259498855e-6
96.0,3.0,0.0010478530477253407,0.003694138214409253,0.15437823455640676,0.014020354491232618,6.099509552020006e-5,0.3934330941244429,0.028494615831372753,0.0,0.2831972907642908,0.09362302512214801,0.017931613511366885,0.011166638288809741
111.0,3.0,0.042173726104020925,4.728772365406513e-5,0.08083002970027592,0.1347245304026446,5.752311612662858e-7,0.21102655020857142,0.2522416968784653,0.0,0.11798476403704372,0.12684159769324083,0.06795860839008762,0.008344359734855374
136.0,3.0,0.05149195508689602,0.0,0.15145849807100373,0.42833643955750184,0.0,0.002402626575030597,8.754924339686076e-6,0.0,2.799158958292275e-6,0.33580447556720566,1.5382018350068378e-9,0.08198640460775831
151.0,3.0,0.0191638321932868,0.009745224475281188,0.0016819556625421984,0.31030425919086857,0.0003749239233056059,0.00010094351829565277,0.5377132070578703,1.1604042086060275e-6,1.3031379999129532e-6,0.0,0.12256062288369228,0.01751639974593571
176.0,3.0,0.02553382872146576,0.0,0.0,0.8385173185354857,0.0,0.0,1.6514258158264126e-5,0.0,0.0,0.0,2.7018724912577224e-9,0.16146616450448353
1.0,5.0,0.05223250334627732,0.46757696517037844,0.41454535672367904,0.00019792553766284242,0.04580176847076872,0.0686760639317306,0.00037337375945067745,0.0005140985822515851,0.0016486853778615483,0.0005768465850658921,8.097150277966298e-5,7.94435837079715e-6
6.0,5.0,0.29051163985640954,2.9565614777711356e-11,0.9374713937861695,3.5410223908609374e-5,1.3275557573571294e-13,0.06209304865684747,6.18751877224839e-5,4.725931285876067e-17,0.00028064912872945304,4.036510802078922e-5,1.6385167066313298e-5,8.727118370805549e-7
11.0,5.0,0.37737518677510534,6.245715935571299e-13,6.53607753547867e-14,0.9999518965505496,1.5615199590979546e-14,2.5400721854269424e-15,4.807594129879445e-5,2.3549960315266945e-17,2.6446688107183227e-17,0.0,2.6949429500093675e-8,5.580141702502658e-10
16.0,5.0,0.009113577985594222,0.09346758381036839,0.5152408594883375,0.01902641502521948,0.05367620008375315,0.2507460327369127,0.019837810318190815,0.0046350053860841015,0.026609212233627954,0.013286393024672707,0.0031065059507166246,0.0003679819421165046
36.0,5.0,0.11240140266606477,9.935451426205139e-8,0.6644686382099514,0.037968803362160464,2.6116930271443704e-9,0.25516318749103767,0.02305824977549853,3.1295801899795726e-12,0.011612509447269522,0.0058872332108151045,0.001706207444001945,0.00013506908992869736
66.0,5.0,0.08405546833974185,2.179539834348635e-7,5.424303796181247e-8,0.7620259137787331,1.0341139532076843e-8,4.6369999502197765e-9,0.23765724230837718,3.665368293881008e-11,4.573873224472975e-11,3.79341032871416e-12,0.00030251829818100874,1.4038353362377458e-5
