s,t,pr_s1,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
1.0,1.0,0.043905743064051254,0.48296317370456376,0.12164504050353839,0.0,0.32429016679263617,0.0711016189992617,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,0.048347339797384974,0.0,0.4101756972676963,0.28677094366261346,0.0,0.23963088533372073,0.06342247373596963,0.0,0.0,0.0,0.0,0.0
11.0,1.0,0.1005149019996267,0.0,0.0,0.8188929783332803,0.0,0.0,0.1811070216667196,0.0,0.0,0.0,0.0,0.0
16.0,1.0,0.08433289851447594,0.0,0.0,0.0,0.6033717168665992,0.1624056860740169,0.0,0.18535998341559778,0.04886261364378622,0.0,0.0,0.0
36.0,1.0,0.11289704248595799,0.0,0.0,0.0,0.0,0.7687292769385385,0.0,0.0,0.2312707230614614,0.0,0.0,0.0
66.0,1.0,0.10149887437630302,0.0,0.0,0.0,0.0,0.0,0.8719581227366439,0.0,0.0,0.0,0.12804187726335614,0.0
96.0,1.0,0.10775999849232708,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
111.0,1.0,0.11637575788229525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
136.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
151.0,1.0,0.10254926156939602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
176.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,0.010262637251417432,0.11288900976559174,0.07292874761362426,0.05979945284901035,0.28380640910577887,0.247542909357129,0.019957040875287935,0.11379590017053384,0.08829319331406148,0.0,0.0009873369489824596,0.0
6.0,3.0,0.012898013231627849,0.0,0.06894939793428208,0.33709113205421726,0.0,0.2642302434263886,0.19077651198994133,0.0,0.1138006816946866,0.0,0.025152032900484324,0.0
11.0,3.0,0.08600635256965994,0.0,0.0,0.5491792933630317,0.0,0.0,0.388505538450463,0.0,0.0,0.0,0.06231516818650535,0.0
16.0,3.0,0.04571656685664217,0.0,0.0,0.0,0.21907582631728495,0.23094385409681184,0.0,0.3644439807483575,0.18553633883754586,0.0,0.0,0.0
36.0,3.0,0.10881284068129927,0.0,0.0,0.0,0.0,0.4542242406139626,0.0,0.0,0.5457757593860374,0.0,0.0,0.0
66.0,3.0,0.11476823863481758,0.0,0.0,0.0,0.0,0.0,0.6632115336673011,0.0,0.0,0.0,0.3367884663326989,0.0
96.0,3.0,0.1343854437198992,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0
111.0,3.0,0.1757641793847574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0
136.0,3.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
151.0,3.0,0.12956754585169736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
176.0,3.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
1.0,5.0,0.002401071946062949,0.02641179140669244,0.024525803005285313,0.06980143050818907,0.14004457537639065,0.2657313930014963,0.044098812517161606,0.1964351159993078,0.22521156711605886,0.0,0.007739511069417885,0.0
6.0,5.0,0.0032829789335106383,0.0,0.011586965263331705,0.2504190578318392,0.0,0.18204262962540324,0.25754555021437986,0.0,0.21923851117125762,0.0,0.07916728589378856,0.0
11.0,5.0,0.06259351922621545,0.0,0.0,0.36830822314834166,0.0,0.0,0.4636951871463809,0.0,0.0,0.0,0.16799658970527742,0.0
16.0,5.0,0.01995103681332798,0.0,0.0,0.0,0.07941682957021712,0.18556094840994852,0.0,0.4294071793471224,0.3056150426727121,0.0,0.0,0.0
36.0,5.0,0.08197280874308002,0.0,0.0,0.0,0.0,0.2683659251370323,0.0,0.0,0.7316340748629676,0.0,0.0,0.0
66.0,5.0,0.11544009211809952,0.0,0.0,0.0,0.0,0.0,0.5045014634211724,0.0,0.0,0.0,0.49549853657882764,0.0
96.0,5.0,0.14780384503149366,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0
111.0,5.0,0.22560901780209058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
136.0,5.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
151.0,5.0,0.15912744756793742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0
176.0,5.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
1.0,10.0,6.361818415170938e-5,0.0006998000256688032,0.0009330156033506338,0.03370444029997227,0.014180305487017644,0.12114565171706519,0.062115586760745085,0.25578593416991513,0.46798210874546897,0.0,0.04345315719079629,0.0
6.0,10.0,9.701316954739734e-5,0.0,0.00013412926167073678,0.09514346730051836,0.0,0.056256248733406185,0.24909701837455372,0.0,0.3496665138199107,0.0,0.24970262250994033,0.0
11.0,10.0,0.024046349980425378,0.0,0.0,0.13566194218418856,0.0,0.0,0.40482225636680347,0.0,0.0,0.0,0.45951580144900794,0.0
16.0,10.0,0.0018588717620485315,0.0,0.0,0.0,0.006267283895516203,0.06453682214875817,0.0,0.4633995261210322,0.4657963678346937,0.0,0.0,0.0
36.0,10.0,0.02853900507468353,0.0,0.0,0.0,0.0,0.07199033322228923,0.0,0.0,0.9280096667777109,0.0,0.0,0.0
66.0,10.0,0.08824227407855555,0.0,0.0,0.0,0.0,0.0,0.25463015336200867,0.0,0.0,0.0,0.7453698466379916,0.0
96.0,10.0,0.15628958729917705,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0
111.0,10.0,0.29195042337979865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0
136.0,10.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
151.0,10.0,0.22709467525343052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
176.0,10.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,30.0,3.1366454078179566e-11,3.450309948599752e-10,5.643313294986792e-10,0.000635754950703238,5.169133291631554e-7,0.0011441948989540935,0.009474154179639241,0.26192280461852663,0.5970063576589234,0.0,0.12981621587056202,0.0
