s,t,pr_s1,q1,q2,q3,q4,q5,q6,q7
1.0,1.0,0.11100209327031103,0.7770146528921772,0.13529296927499224,0.07709015296387486,0.010602224868955673,0.0,0.0,0.0
6.0,1.0,0.1518063167625134,0.0,0.9273512480626016,0.0,0.07264875193739838,0.0,0.0,0.0
11.0,1.0,0.11722688157847028,0.0,0.0,0.743498018085417,0.19411157620260655,0.049479664491859913,0.0129107412201166,0.0
31.0,1.0,0.17357124059067877,0.0,0.0,0.0,0.9376361311257909,0.0,0.062363868874209104,0.0
61.0,1.0,0.14992566635597998,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0
76.0,1.0,0.15361065858490366,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,0.06709781438835889,0.4696847007185122,0.29535036188558406,0.1319071780260304,0.08879342213051558,0.00868862920889327,0.005575708030464548,0.0
6.0,3.0,0.1561490587683981,0.0,0.7976930494932026,0.0,0.19033590220600147,0.0,0.011971048300796028,0.0
11.0,3.0,0.07723936845955424,0.0,0.0,0.4087684011908493,0.4155074908503651,0.11339991446259143,0.06232419349619424,0.0
31.0,3.0,0.21699563292599638,0.0,0.0,0.0,0.8243326152950927,0.0,0.17566738470490748,0.0
61.0,3.0,0.16029836338164066,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76.0,3.0,0.1793626192189089,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101.0,3.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999
1.0,5.0,0.04058447599555513,0.2840913319688859,0.3622047466013077,0.12554143471491147,0.1857097010803109,0.020557332221615772,0.021895453412968315,0.0
6.0,5.0,0.14977590252671572,0.0,0.6862265710857023,0.0,0.277273396686528,0.0,0.036500032227769895,0.0
11.0,5.0,0.049881450040963574,0.0,0.0,0.22362871557183361,0.5010226589147496,0.14841409084316312,0.12693453467025373,0.0
31.0,5.0,0.24124652322079307,0.0,0.0,0.0,0.7247199058639627,0.0,0.27528009413603743,0.0
61.0,5.0,0.1669959175806827,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76.0,5.0,0.2086585877781471,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101.0,5.0,0.14285714285714282,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998
1.0,10.0,0.011552057347139308,0.08086440142997516,0.351527207909776,0.062220226964532874,0.3581837179698934,0.04299693180711934,0.10420751391870349,0.0
6.0,10.0,0.11750965048063797,0.0,0.47104034545468965,0.0,0.396612934664865,0.0,0.13234671988044575,0.0
11.0,10.0,0.01587886439691336,0.0,0.0,0.048931823813860645,0.47621895132384306,0.18118567903402666,0.29366354582826987,0.0
31.0,10.0,0.2508903046782673,0.0,0.0,0.0,0.5252165287892692,0.0,0.4747834712107313,0.0
61.0,10.0,0.1748832301201637,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76.0,10.0,0.28642875011973573,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101.0,10.0,0.14285714285714282,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997
1.0,30.0,7.584136574588728e-5,0.000530889560221211,0.09374720979302151,0.0007574158517901374,0.30499078424819426,0.05798857352223325,0.5419851270245403,0.0
6.0,30.0,0.028331523958034153,0.0,0.10457345791321757,0.0,0.3141424932540496,0.0,0.5812840488327335,0.0
11.0,30.0,0.00012370834317488571,0.0,0.0,0.00010854255043406248,0.144749837915393,0.1902870474594034,0.6648545720747698,0.0
31.0,30.0,0.12982312686472325,0.0,0.0,0.0,0.14487877263542598,0.0,0.8551212273645742,0.0
61.0,30.0,0.1783250887116624,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76.0,30.0,0.5204635678995169,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101.0,30.0,0.14285714285714282,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997
1.0,100.0,1.738882088483287e-12,1.217217461938301e-11,0.000485782366045216,2.085329136793175e-11,0.010309020607587613,0.05814699776155481,0.9310581992317879,0.0
6.0,100.0,0.00014641600581106315,0.0,0.0005391296746322262,0.0,0.010998753673562105,0.0,0.9884621166518066,0.0
11.0,100.0,2.9869461092436214e-12,0.0,0.0,5.5331396773598375e-14,0.0015968583225701395,0.1903072516889128,0.8080958899884619,0.0
31.0,100.0,0.003500245203466898,0.0,0.0,0.0,0.001597083820548427,0.0,0.9984029161794518,0.0
61.0,100.0,0.17835060706435252,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76.0,100.0,0.6751455888645012,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101.0,100.0,0.14285714285714282,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999997
