s,t,pr_s1,q1,q2,q3,q4,q5,q6,q7
1.0,1.0,0.1146553145586685,0.7662864897790971,0.17078844131466114,0.05350910956293307,0.009415959343308616,0.0,0.0,0.0
6.0,1.0,0.1701566124898451,0.0,0.947750712158997,0.0,0.05224928784100294,0.0,0.0,0.0
11.0,1.0,0.10165498413082953,0.036300712131582355,0.014939572457828976,0.6580757793528738,0.22818421002430456,0.04629156631380956,0.01620815971960076,0.0
31.0,1.0,0.16710460427167956,0.0,0.05761756149742851,0.0,0.8798827726931409,0.0,0.062499665809430754,0.0
61.0,1.0,0.14947022375911564,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76.0,1.0,0.1541011179327188,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,0.07269830110419087,0.45526259607423214,0.3762795778630116,0.08308426611483374,0.07766223321421767,0.004078522928628606,0.00363280380507622,0.0
6.0,3.0,0.2065267402468771,0.0,0.8541456097583335,0.0,0.13922866718659924,0.0,0.006625723055067232,0.0
11.0,3.0,0.056321722238498205,0.053625511655103895,0.07071496585431403,0.31116778955465374,0.39727054845736776,0.09866796169872386,0.06855322277983675,0.0
31.0,3.0,0.18622930071475036,0.0,0.1445470282524805,0.0,0.6894436561450679,0.0,0.16600931560245177,0.0
61.0,3.0,0.15753521208962182,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0
76.0,3.0,0.1778315807489189,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0
101.0,3.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,5.0,0.045229757413609635,0.2714269548614627,0.4729717528126638,0.07366732187428478,0.1588467085495285,0.00926627885383752,0.013820983048222697,0.0
6.0,5.0,0.22475158802329775,0.0,0.7727820808694404,0.0,0.20693794494093548,0.0,0.020279974189624093,0.0
11.0,5.0,0.033200399782550245,0.04518134703380477,0.12543434161012018,0.15873547660356693,0.4196872190743676,0.12455874747309362,0.12640286820504704,0.0
31.0,5.0,0.19090409543098832,0.0,0.20207294087086003,0.0,0.5508567954520867,0.0,0.24707026367705376,0.0
61.0,5.0,0.1619750037609902,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0
76.0,5.0,0.20108201273142115,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0
101.0,5.0,0.14285714285714293,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004
1.0,10.0,0.013202142870081243,0.07501041400753311,0.5038713341131689,0.03135043135511425,0.30749303284880625,0.01814316262311465,0.0641316250522628,0.0
6.0,10.0,0.22553636115921605,0.0,0.6097285873264243,0.0,0.3155338535024882,0.0,0.07473755917108747,0.0
11.0,10.0,0.009003121425854953,0.017404586083035602,0.20090885873699704,0.03167141862587042,0.35024623543833405,0.14628445108733007,0.2534844500284331,0.0
31.0,10.0,0.1890196660793341,0.0,0.264245747937922,0.0,0.3498645407657102,0.0,0.38588971129636834,0.0
61.0,10.0,0.166346801958635,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0
76.0,10.0,0.25403476364973604,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,0.0
101.0,10.0,0.14285714285714293,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004
1.0,30.0,8.172086603179132e-5,0.0004493130835952576,0.24297373016341609,0.0002604527635087765,0.3689407648667877,0.023111568546170594,0.3642641705765217,0.0
6.0,30.0,0.1172355815585656,0.0,0.25919506008072446,0.0,0.36881568563351136,0.0,0.3719892542857641,0.0
11.0,30.0,5.0602920581867695e-5,0.00012273297862728177,0.14294476832796016,9.376768056429741e-5,0.18705521946507928,0.15157936339313283,0.5182041481546367,0.0
31.0,30.0,0.15983440334269625,0.0,0.17553551233785852,0.0,0.19402915343349558,0.0,0.6304353342286467,0.0
61.0,30.0,0.16781299027704338,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0
76.0,30.0,0.41212755817793856,0.0,0.0,0.0,0.0,0.0,1.0000000000000007,0.0
101.0,30.0,0.14285714285714293,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004
1.0,100.0,1.3837853089690447e-12,7.602535729179895e-12,0.01429034976034118,4.557861994115255e-12,0.0729090741456355,0.023149864073320793,0.8896507120085426,0.0
6.0,100.0,0.007041576370865124,0.0,0.015229551302909297,0.0,0.07583415523350558,0.0,0.9089362934635852,0.0
11.0,100.0,8.297105936309281e-13,2.0839614336034175e-12,0.00887304567988415,1.2501121613012423e-12,0.03873311122433662,0.15159363104388857,0.8008002120485572,0.0
31.0,100.0,0.0334838470437117,0.0,0.010898087852921243,0.0,0.04691058870250416,0.0,0.9421913234445755,0.0
61.0,100.0,0.16782049930245854,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0
76.0,100.0,0.6487969344236088,0.0,0.0,0.0,0.0,0.0,1.0000000000000007,0.0
101.0,100.0,0.14285714285714293,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004
