s,t,pr_s1,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
1.0,1.0,0.051951182004899205,0.5714630020538912,0.12815187255265797,0.0,0.25164883885698525,0.048736286536465605,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,0.07752336377178222,0.0,0.7246051289369464,0.0,0.0,0.2753948710630536,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1.0,0.07875849906922619,0.0,0.0,0.8663434897614881,0.0,0.0,0.13365651023851194,0.0,0.0,0.0,0.0,0.0
16.0,1.0,0.07969344215023605,0.0,0.0,0.0,0.6249790247956112,0.1883444682556833,0.0,0.14502574747979646,0.041650759468909074,0.0,0.0,0.0
36.0,1.0,0.12103811887212945,0.0,0.0,0.0,0.0,0.8189436817382214,0.0,0.0,0.18105631826177856,0.0,0.0,0.0
66.0,1.0,0.09381223709974879,0.0,0.0,0.0,0.0,0.0,0.8982780978587248,0.0,0.0,0.0,0.10172190214127522,0.0
96.0,1.0,0.10409324977089059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
111.0,1.0,0.11115518888460794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
136.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
151.0,1.0,0.10015653655829775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
176.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,0.016983238653123248,0.18681562518435574,0.1623884646277839,0.0,0.26503746552938556,0.2565376055280467,0.0,0.0715270964731671,0.05769374265726112,0.0,0.0,0.0
6.0,3.0,0.04937273914043792,0.0,0.3807116659170332,0.0,0.0,0.5017818192797961,0.0,0.0,0.11750651480317072,0.0,0.0,0.0
11.0,3.0,0.05911715179701458,0.0,0.0,0.6502886697671604,0.0,0.0,0.31219234190607154,0.0,0.0,0.0,0.037518988326768046,0.0
16.0,3.0,0.04620800325927707,0.0,0.0,0.0,0.24325057032266215,0.296865153132999,0.0,0.2921977384739798,0.1676865380703592,0.0,0.0,0.0
36.0,3.0,0.1458380623499626,0.0,0.0,0.0,0.0,0.549034107908747,0.0,0.0,0.45096589209125304,0.0,0.0,0.0
66.0,3.0,0.09429969787637892,0.0,0.0,0.0,0.0,0.0,0.7251043347340965,0.0,0.0,0.0,0.2748956652659034,0.0
96.0,3.0,0.12397498499519517,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
111.0,3.0,0.16307751705654946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
136.0,3.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
151.0,3.0,0.11931042305387923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
176.0,3.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
1.0,5.0,0.00555528359769231,0.061108119574615406,0.11644894194409898,0.0,0.15533976896542057,0.35940213289975653,0.0,0.13327861509398264,0.174422421522126,0.0,0.0,0.0
6.0,5.0,0.028775626882471535,0.0,0.20008295376308788,0.0,0.0,0.5117181944887842,0.0,0.0,0.28819885174812804,0.0,0.0,0.0
11.0,5.0,0.04437561608099131,0.0,0.0,0.4881317768909044,0.0,0.0,0.40538822033693245,0.0,0.0,0.0,0.10648000277216332,0.0
16.0,5.0,0.022708349358396076,0.0,0.0,0.0,0.09445207397693621,0.2654757170817625,0.0,0.3494551696514978,0.2906170392898036,0.0,0.0,0.0
