s,t,pr_s1,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
1.0,1.0,0.0892637308798642,0.8596279051149694,0.10723922694392996,0.0,0.03133680971684181,0.0017960582242588406,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,0.13443065359417886,0.0,0.9835278248872011,0.0,0.0,0.016472175112798783,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1.0,0.1770124863422107,0.0,0.0,0.9999845444907036,0.0,0.0,1.545550929639317e-5,0.0,0.0,0.0,0.0,0.0
16.0,1.0,0.05062715087383769,0.11169514036843678,0.09289985030406664,0.0,0.4293655032875354,0.3014078289005995,0.0,0.018552955724013068,0.04607872141534868,0.0,0.0,0.0
36.0,1.0,0.12334949171711823,5.87020128127073e-149,0.2300404997247668,0.0,0.0,0.7501204440722921,0.0,0.0,0.019839056202941126,0.0,0.0,0.0
66.0,1.0,0.10988892343499543,0.0,0.0,0.24977384599025568,0.0,0.0,0.7499733976403828,0.0,0.0,0.0,0.00025275636936151493,0.0
96.0,1.0,0.0347911585677892,0.0029895831208535117,0.0,0.0,0.09619634660783741,0.10306646461897656,0.0,0.3641497885216682,0.4335978171306643,0.0,0.0,0.0
111.0,1.0,0.11068419678548341,0.0007708876429449526,0.010587601159680085,0.0,0.0,0.18398143795937505,0.0,0.0,0.7180105698913634,0.08664950334663661,0.0,0.0
136.0,1.0,0.048382483348210374,0.0,0.054442186516322516,0.22609109067871921,0.0,0.0,0.0,0.0,0.0,0.4455578134836775,0.0,0.27390890932128076
151.0,1.0,0.04476306715746397,0.006817523431301448,0.0,0.019105687247200805,0.0,0.0,0.4587893046352704,0.0,0.0,0.0,0.4921409823627421,0.023146502323485193
176.0,1.0,0.07680665729884795,0.0,0.0,0.45218218135743843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5478178186425615
1.0,3.0,0.079114426909811,0.6470045370511759,0.27395570698823435,0.0,0.047538499540726364,0.030786795190638434,0.0,0.00027478991555935706,0.0004021582814889125,3.751303217685407e-5,0.0,0.0
6.0,3.0,0.2117093105899846,3.34029054143337e-10,0.9556967344644999,0.0,1.3273582755990515e-154,0.04410467557082298,0.0,0.0,0.00019296193685772224,5.627693790386571e-6,0.0,0.0
11.0,3.0,0.2869797784319265,1.3836757849292e-13,0.0,0.9999636967526818,0.0,0.0,3.6290550539020764e-5,0.0,0.0,0.0,1.2601158686008522e-8,9.54820887519734e-11
16.0,3.0,0.027677131702179402,0.20410380027943476,0.2838734897632157,2.1725046689398366e-5,0.17726505263639863,0.2542831671446046,0.0,0.014900921786459341,0.05056421844049293,0.014963245619049383,0.0,2.4379283655379992e-5
36.0,3.0,0.13544214925325607,2.2886615699727356e-6,0.5213471368234277,6.6009871293063026e-6,2.922402177634564e-8,0.4431479389072425,0.0,5.395555256702788e-153,0.03198746545911627,0.0035029969319432964,0.0,5.543005549155765e-6
66.0,3.0,0.08725721121815164,1.8163201206094234e-7,1.2306365661044717e-8,0.5775582338181865,3.1846541339044473e-9,2.061101225226477e-10,0.4220429162447328,0.0,0.0,0.0,0.00038865496694262655,9.997640996111646e-6
96.0,3.0,0.006581987607233169,0.007920313746457859,0.04989289099542312,0.00011225651250444187,0.0792326437374721,0.3410777124651757,0.0,0.05722545449394553,0.3929253093239222,0.07148137075187729,0.0,0.00013204797322173572
111.0,3.0,0.07769954513376716,0.0014797847244694678,0.0902724552303483,0.0019397809371817574,4.575616218150547e-5,0.3737983429157325,2.456314774757707e-8,7.085560911666863e-8,0.37861850236079764,0.15339664506536901,0.0,0.0004486371851630802
136.0,3.0,0.05258056713359576,0.0,0.1520939773156678,0.4283384786828989,0.0,0.0025686138917901226,8.383461252645234e-6,0.0,4.078124831655824e-6,0.3349988393753473,1.3509714858534165e-9,0.08198762779724013
151.0,3.0,0.011176154026567782,0.009747789578633655,0.0016700126026479658,0.31031949641069795,0.0003664642385188692,9.639549369985089e-5,0.5377251942683419,6.266279915275787e-7,3.0254393134524854e-7,0.0,0.12254902267122984,0.01752469556430722
176.0,3.0,0.023781737993526963,0.0,0.0,0.8385172936032212,0.0,0.0,1.6514311653987493e-5,0.0,0.0,0.0,2.701942971706833e-9,0.16146618938318166
1.0,5.0,0.06458549486999715,0.4878043086809652,0.3997435596867432,3.01486272611847e-7,0.04587383220371064,0.0653123330749001,1.4224315517395743e-12,0.00030289693970280026,0.0008360188072505773,0.00012654463729165402,0.0,2.0448174079232158e-7
6.0,5.0,0.2742553753042418,1.217927639896164e-9,0.9333652237699872,5.077169978190328e-8,2.93154737302984e-11,0.06611056898572518,1.6591378402360178e-13,3.0702011366918066e-14,0.00048255720012798135,4.1553350422363375e-5,0.0,4.467459779129417e-8
11.0,5.0,0.3436923989687196,6.21293315000493e-13,6.496616025880183e-14,0.9999518963350839,1.5435328073630712e-14,2.4768342401135815e-15,4.807615632565321e-5,1.271796110086875e-17,6.1403927085555855e-18,0.0,2.6949846174976937e-8,5.580401573547079e-10
16.0,5.0,0.015440028386342163,0.2027118665342225,0.43539074129163213,0.00013803008617057353,0.08376474507956419,0.20580285449164082,1.287356993657038e-9,0.00722209618553102,0.04299712825293338,0.02189098720351862,1.3345236331391205e-13,8.154958729649907e-5
36.0,5.0,0.13806574336386326,3.2610677986965824e-6,0.6768168568741613,3.289184413957192e-5,1.3150311595255158e-7,0.28704126272604463,3.433531557109606e-10,3.040648646699395e-10,0.029062403101097277,0.007025329512047144,4.0223300079495587e-14,1.786272413722847e-5
66.0,5.0,0.05546744025994057,2.1721138402014886e-7,5.398706507643909e-8,0.7620258722992941,1.0367003903187017e-8,4.630266310100044e-9,0.23765727326401975,2.7213188703039108e-11,2.4170423175451797e-11,4.065502141681127e-13,0.0003025284860688551,1.4039703107668887e-5
96.0,5.0,0.0015443584369693693,0.009729508064098783,0.1441065755281887,0.0006477522230325588,0.03954390783662456,0.4531223815073424,6.532655034501514e-9,0.009460444229780712,0.23524992080455295,0.10777852195816956,6.906277799340042e-13,0.00036098131486433596
111.0,5.0,0.04645439826659385,0.001617595262944341,0.1978046959681169,0.0031332972066712194,8.729129339271778e-5,0.43335870031303747,7.641325711990142e-8,2.9724371815462864e-7,0.20233522248360095,0.1609538393958905,2.3732200430780207e-11,0.0007089843956386092
136.0,5.0,0.05009959880854271,6.775382751513242e-13,0.22593703049864725,0.48752261380240886,1.0753290743533638e-18,0.007532272919583006,1.7162315171449468e-5,0.0,3.1940746777261776e-5,0.2532786872805544,7.055647744258286e-9,0.02568028538053256
151.0,5.0,0.0028437558143700374,0.008573685529309774,0.003644390742053826,0.5756112481031607,0.0005703939370209069,0.000442798353953697,0.3723856092164608,2.2078766216080226e-6,3.189512021457e-6,1.2355566900408518e-7,0.030978737563672646,0.007787615610055775
176.0,5.0,0.007551407520419409,1.899815243066749e-14,1.4575884332433146e-91,0.9515524344979821,3.771962541429608e-92,2.4412059485145344e-93,3.3637329157995826e-5,0.0,0.0,0.0,1.3878238491829535e-8,0.04841391429460208
1.0,10.0,0.03418038936595872,0.240690188138533,0.6010779813305693,5.747583439832741e-6,0.02733044100648163,0.1284930603703999,1.1003753750162613e-10,0.00018680075809867524,0.0017623231606998704,0.0004513679028652676,3.361113133815025e-14,2.0896388406120357e-6
