s,t,pr_s1,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
1.0,1.0,0.05879901235450575,0.6467891358995632,0.24121309950255,0.0,0.10321086410043667,0.008786900497449996,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0975095661800696,0.0,0.7727623426051047,0.193519414776923,0.0,0.02815015364692346,0.005568088971048807,0.0,0.0,0.0,0.0,0.0
3.0,1.0,0.11848464881133264,0.0,0.0,0.9720319514473518,0.0,0.0,0.027968048552648207,0.0,0.0,0.0,0.0,0.0
4.0,1.0,0.05199644405180253,0.0,0.029314892936555505,0.0,0.4687500204693911,0.43943513332804507,0.0,0.031249979530608867,0.031249973735399467,0.0,0.0,0.0
6.0,1.0,0.08325521098186034,0.0,0.029314892936555505,0.04592659023346145,0.0,0.43943513332804507,0.4354322069663682,0.0,0.031249973735399467,0.0,0.018641202800170335,0.0
8.0,1.0,0.12180297803843651,0.0,0.0,0.0918531804669229,0.0,0.0,0.8708644139327364,0.0,0.0,0.0,0.03728240560034067,0.0
10.0,1.0,0.09374999813914627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11.0,1.0,0.09659090431552718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.0,1.0,0.09599305530913736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14.0,1.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,0.024597754587631474,0.27057530046394623,0.37323387185038764,0.11597333365176377,0.09714672927248838,0.09111042373056286,0.03460483112415646,0.006823327520505637,0.009025702853508942,0.0,0.001506479532679863,0.0
2.0,3.0,0.08415684597837216,0.0,0.4631020525066925,0.449714843562728,0.0,0.03182850649337321,0.05104011991311652,0.0,0.001946051444578452,0.0,0.0023684260795111467,0.0
3.0,3.0,0.17928452403813122,0.0,0.0,0.925652034643646,0.0,0.0,0.0713836314174836,0.0,0.0,0.0,0.0029643339388704068,0.0
4.0,3.0,0.018194869903397345,0.0,0.05624394024332688,0.07062490689022785,0.10299683966488243,0.2736788516541004,0.3419097948832689,0.05276485925539469,0.07899447793173628,0.0,0.02278632947706251,0.0
6.0,3.0,0.04389428059031021,0.0,0.03314544116168673,0.1757252075181465,0.0,0.08621930461537586,0.5858603308498369,0.0,0.051042569239983425,0.0,0.06800714661497054,0.0
8.0,3.0,0.1592943646318855,0.0,0.0,0.23443943815293145,0.0,0.0,0.6674393027628782,0.0,0.0,0.0,0.09812125908419014,0.0
10.0,3.0,0.09632619879780911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11.0,3.0,0.10372807286089157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12.0,3.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.0,3.0,0.1087049067933895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14.0,3.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,5.0,0.01029013084616855,0.11319143930785405,0.3247509145591809,0.26774730303898975,0.05249861168564199,0.08594684931576861,0.11443928331858218,0.012154904360572214,0.020192315649756785,0.0,0.009078378763653285,0.0
2.0,5.0,0.06128446035480324,0.0,0.27805998080705224,0.5954260037613384,0.0,0.021975136878165276,0.09264640336369272,0.0,0.003785158153604184,0.0,0.008107317036147126,0.0
3.0,5.0,0.2318676468930478,0.0,0.0,0.8890602141695988,0.0,0.0,0.10203122794369694,0.0,0.0,0.0,0.008908557886704112,0.0
4.0,5.0,0.006829977744553203,0.0,0.04843378949436016,0.17678299653563045,0.022631143504443247,0.09618320501694469,0.44160052393910054,0.05749225023279454,0.09749643957510665,0.0,0.05937965170161957,0.0
6.0,5.0,0.020177873428745528,0.0,0.022884379042242286,0.286434758245469,0.0,0.017851416505322217,0.5050875883760504,0.0,0.05495007050219293,0.0,0.112791787328723,0.0
8.0,5.0,0.1614356695547013,0.0,0.0,0.33509284007249945,0.0,0.0,0.5199873381605915,0.0,0.0,0.0,0.14491982176690882,0.0
10.0,5.0,0.0972406504175788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11.0,5.0,0.10694763489824187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12.0,5.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
