alpha,sigma,market,margin,bcost,entry,exit,merger,profits,surplus,welfare,mpoly,mpolyA,mpolyB
0.1,8.0,41,0.1326,0.2302,0.0,2.5,1.0,0.3384,1.839,2.178,0.0,0.0,0.0
0.1,8.0,43,0.08923,0.2211,0.0,0.0,1.0,0.2325,2.006,2.238,0.0,0.0,0.0
0.1,9.0,20,0.505,0.247,0.3914,0.0877,0.651,1.304,0.7095,2.014,0.001246,0.001406,0.001399
0.1,9.0,21,0.6978,0.0002271,0.1553,0.0876,1.0,1.45,0.574,2.023,0.001366,0.00154,0.001533
0.1,9.0,30,0.2173,0.2214,0.2056,0.6797,0.813,0.975,1.081,2.057,0.0009456,0.001066,0.0010605
0.1,9.0,31,0.5093,0.0002635,0.1494,1.501,1.0,1.096,0.957,2.053,0.001051,0.001185,0.00118
0.1,9.0,40,0.1439,0.2218,0.0,0.0,0.0,0.425,1.787,2.213,0.0,0.0,0.0
0.1,9.0,41,0.11725,0.2273,0.0,2.5,1.0,0.3003,1.865,2.166,0.0,0.0,0.0
0.1,9.0,43,0.0775,0.2211,0.0,0.0,1.0,0.2058,2.014,2.22,0.0,0.0,0.0
0.2,1.0,20,0.4382,0.0,1.365,0.0,0.0,1.537,1.635,3.172,0.0,0.0,0.0
0.2,1.0,21,0.4133,0.0,1.25,0.745,1.0,1.223,1.72,2.941,0.0,0.0,0.0
0.2,1.0,30,0.563,0.0,0.6733,0.0,0.0,1.581,1.709,3.291,0.0,0.0,0.0
0.2,1.0,31,0.5137,0.0,0.6147,1.614,1.0,1.245,1.799,3.045,0.0,0.0,0.0
0.2,1.0,40,0.563,0.0,0.0,0.0,0.0,1.63,1.793,3.422,0.0,0.0,0.0
0.2,1.0,41,0.4614,0.0,0.0,2.5,1.0,1.287,1.889,3.176,0.0,0.0,0.0
0.2,1.0,43,0.4824,0.0,0.0,0.0,1.0,1.2295,2.21,3.44,0.0,0.0,0.0
0.2,2.0,20,0.327,0.3638,1.14,0.0003633,0.00175,1.186,1.351,2.537,0.0,0.0,0.0
0.2,2.0,21,0.4395,0.0,0.873,0.4844,1.0,1.023,1.408,2.432,0.0,0.0,0.0
0.2,2.0,30,0.38,0.0,0.5557,0.0,0.0,1.204,1.43,2.635,0.0,0.0,0.0
0.2,2.0,31,0.4336,0.0,0.434,1.491,1.0,0.984,1.529,2.514,0.0,0.0,0.0
0.2,2.0,40,0.38,0.0,0.0,0.0,0.0,1.2295,1.52,2.75,0.0,0.0,0.0
0.2,2.0,41,0.3376,0.0,0.0,2.5,1.0,0.976,1.647,2.623,0.0,0.0,0.0
0.2,2.0,43,0.3533,0.0,0.0,0.0,1.0,0.881,1.98,2.861,0.0,0.0,0.0
0.2,3.0,20,0.3413,0.3315,0.988,0.02739,0.1354,1.047,1.331,2.377,0.0,0.0,0.0
0.2,3.0,21,0.5024,0.0001906,0.6523,0.3489,1.0,0.979,1.328,2.307,0.0,0.0,0.0
0.2,3.0,30,0.3228,0.2847,0.4983,0.0,0.0,1.042,1.439,2.48,0.0,0.0,0.0
0.2,3.0,31,0.4255,0.00361,0.351,1.44,1.0,0.8506,1.532,2.383,0.0,0.0,0.0
0.2,3.0,40,0.3228,0.2847,0.0,0.0,0.0,1.041,1.547,2.588,0.0,0.0,0.0
0.2,3.0,41,0.2834,0.2725,0.0,2.5,1.0,0.7925,1.693,2.486,0.0,0.0,0.0
0.2,3.0,43,0.2505,0.2249,0.0,0.0,1.0,0.6226,2.033,2.656,0.0,0.0,0.0
0.2,4.0,20,0.3774,0.2942,0.826,0.0432,0.2668,0.971,1.322,2.293,0.0,0.0,0.0
0.2,4.0,21,0.5596,0.002296,0.4905,0.256,1.0,0.9937,1.255,2.248,0.0,0.0,0.0
0.2,4.0,30,0.2734,0.251,0.4446,0.01686,0.01723,0.908,1.501,2.41,0.0,0.0,0.0
0.2,4.0,31,0.4253,0.001921,0.2947,1.408,1.0,0.7563,1.565,2.322,0.0,0.0,0.0
0.2,4.0,40,0.2766,0.255,0.0,0.0,0.0,0.878,1.634,2.512,0.0,0.0,0.0
0.2,4.0,41,0.2356,0.2556,0.0,2.5,1.0,0.643,1.777,2.42,0.0,0.0,0.0
0.2,4.0,43,0.182,0.2217,0.0,0.0,1.0,0.466,2.08,2.547,0.0,0.0,0.0
0.2,5.0,20,0.4185,0.2734,0.6733,0.0499,0.3772,0.961,1.276,2.238,0.0,0.0,0.0
0.2,5.0,21,0.607,0.001235,0.3735,0.1921,1.0,1.051,1.166,2.217,0.0,0.0,0.0
0.2,5.0,30,0.2266,0.233,0.388,0.06586,0.10046,0.7866,1.563,2.35,0.0,0.0,0.0
0.2,5.0,31,0.431,0.001159,0.2496,1.382,1.0,0.6987,1.586,2.285,0.0,0.0,0.0
0.2,5.0,40,0.2328,0.2369,0.0,0.0,0.0,0.7373,1.723,2.46,0.0,0.0,0.0
0.2,5.0,41,0.1958,0.2448,0.0,2.5,1.0,0.529,1.852,2.38,0.0,0.0,0.0
0.2,5.0,43,0.1389,0.2211,0.0,0.0,1.0,0.3694,2.11,2.48,0.0,0.0,0.0
0.2,6.0,20,0.4573,0.2612,0.554,0.04828,0.4473,1.002,1.204,2.207,0.0,0.0,0.0
0.2,6.0,21,0.646,0.0007286,0.2905,0.1478,1.0,1.13,1.069,2.2,0.0,0.0,0.0
0.2,6.0,30,0.1932,0.226,0.3372,0.11066,0.1753,0.708,1.6,2.307,0.0,0.0,0.0
0.2,6.0,31,0.4397,0.000763,0.2137,1.362,1.0,0.669,1.592,2.262,0.0,0.0,0.0
0.2,6.0,40,0.1947,0.2278,0.0,0.0,0.0,0.6255,1.797,2.422,0.0,0.0,0.0
0.2,6.0,41,0.1648,0.2372,0.0,2.5,1.0,0.4438,1.909,2.354,0.0,0.0,0.0
0.2,6.0,43,0.1105,0.2211,0.0,0.0,1.0,0.3052,2.13,2.436,0.0,0.0,0.0
0.2,7.0,20,0.4924,0.254,0.4326,0.0694,0.5845,1.148,1.028,2.178,0.0,0.0,0.0
0.2,7.0,21,0.6797,0.0004482,0.2136,0.11346,1.0,1.307,0.8765,2.182,0.0,0.0,0.0
0.2,7.0,30,0.1693,0.249,0.2693,0.4893,0.6167,0.7197,1.535,2.254,0.0,0.0,0.0
0.2,7.0,31,0.4604,0.00053,0.1869,1.439,1.0,0.8184,1.416,2.234,0.0,0.0,0.0
0.2,7.0,40,0.164,0.2238,0.0,0.0,0.0,0.539,1.8545,2.393,0.0,0.0,0.0
0.2,7.0,41,0.1407,0.2319,0.0,2.5,1.0,0.3804,1.953,2.334,0.0,0.0,0.0
0.2,7.0,43,0.09045,0.2211,0.0,0.0,1.0,0.2593,2.145,2.404,0.0,0.0,0.0
0.2,8.0,20,0.519,0.2472,0.4001,0.0885,0.657,1.322,0.8403,2.162,7.04e-5,8.37e-5,8.16e-5
0.2,8.0,21,0.707,0.000286,0.174,0.09656,1.0,1.479,0.694,2.172,7.87e-5,9.35e-5,9.125e-5
0.2,8.0,30,0.1978,0.2396,0.2258,0.6973,0.818,0.927,1.286,2.213,4.977e-5,5.92e-5,5.77e-5
0.2,8.0,31,0.5,0.0003698,0.1636,1.488,1.0,1.054,1.156,2.209,5.67e-5,6.735e-5,6.574e-5
0.2,8.0,40,0.1394,0.222,0.0,0.0,0.0,0.4714,1.899,2.371,0.0,0.0,0.0
0.2,8.0,41,0.1219,0.2281,0.0,2.5,1.0,0.332,1.986,2.318,0.0,0.0,0.0
0.2,8.0,43,0.0758,0.2211,0.0,0.0,1.0,0.2251,2.156,2.38,0.0,0.0,0.0
0.2,9.0,20,0.542,0.2432,0.3901,0.0954,0.6855,1.4375,0.721,2.158,0.003048,0.003386,0.003359
0.2,9.0,21,0.729,0.0001938,0.1458,0.08276,1.0,1.591,0.5796,2.17,0.003311,0.003677,0.003649
0.2,9.0,30,0.2156,0.2245,0.1987,0.757,0.863,1.076,1.119,2.195,0.002384,0.00265,0.002628
0.2,9.0,31,0.531,0.0002725,0.1443,1.512,1.0,1.21,0.9873,2.197,0.002605,0.002895,0.002872
0.2,9.0,40,0.11993,0.2214,0.0,0.0,0.0,0.4185,1.936,2.354,0.0,0.0,0.0
0.2,9.0,41,0.1068,0.2257,0.0,2.5,1.0,0.294,2.014,2.307,0.0,0.0,0.0
0.2,9.0,43,0.0646,0.2211,0.0,0.0,1.0,0.1986,2.164,2.363,0.0,0.0,0.0
0.3,1.0,20,0.4414,0.0,1.391,0.0,0.0,1.591,1.718,3.309,0.0,0.0,0.0
0.3,1.0,21,0.4197,0.0,1.264,0.757,1.0,1.272,1.81,3.082,0.0,0.0,0.0
0.3,1.0,30,0.56,0.0,0.6733,0.0,0.0,1.633,1.792,3.426,0.0,0.0,0.0
0.3,1.0,31,0.5127,0.0,0.604,1.606,1.0,1.292,1.889,3.18,0.0,0.0,0.0
0.3,1.0,40,0.56,0.0,0.0,0.0,0.0,1.683,1.875,3.557,0.0,0.0,0.0
0.3,1.0,41,0.4587,0.0,0.0,2.5,1.0,1.331,1.9795,3.31,0.0,0.0,0.0
0.3,1.0,43,0.479,0.0,0.0,0.0,1.0,1.277,2.318,3.596,0.0,0.0,0.0
0.3,2.0,20,0.337,0.3855,1.165,0.0044,0.0158,1.234,1.465,2.7,0.0,0.0,0.0
0.3,2.0,21,0.4536,0.0,0.8813,0.4902,1.0,1.071,1.524,2.596,0.0,0.0,0.0
0.3,2.0,30,0.3772,0.3215,0.5557,0.0,0.0,1.247,1.547,2.795,0.0,0.0,0.0
0.3,2.0,31,0.4368,0.0,0.4224,1.484,1.0,1.018,1.655,2.674,0.0,0.0,0.0
0.3,2.0,40,0.3772,0.3215,0.0,0.0,0.0,1.273,1.637,2.91,0.0,0.0,0.0
0.3,2.0,41,0.3347,0.0,0.0,2.5,1.0,1.005,1.777,2.781,0.0,0.0,0.0
0.3,2.0,43,0.3413,0.0,0.0,0.0,1.0,0.8877,2.137,3.023,0.0,0.0,0.0
0.3,3.0,20,0.3596,0.3179,0.9937,0.03314,0.1611,1.08,1.459,2.54,0.0,0.0,0.0
0.3,3.0,21,0.523,0.0001616,0.6484,0.3467,1.0,1.024,1.446,2.47,0.0,0.0,0.0
0.3,3.0,30,0.3135,0.276,0.4983,0.000184,0.0001651,1.061,1.585,2.645,0.0,0.0,0.0
0.3,3.0,31,0.429,0.003403,0.344,1.437,1.0,0.864,1.682,2.545,0.0,0.0,0.0
0.3,3.0,40,0.3135,0.2761,0.0,0.0,0.0,1.06,1.693,2.752,0.0,0.0,0.0
0.3,3.0,41,0.2769,0.2686,0.0,2.5,1.0,0.7993,1.848,2.646,0.0,0.0,0.0
0.3,3.0,43,0.2338,0.2241,0.0,0.0,1.0,0.6143,2.203,2.816,0.0,0.0,0.0
0.3,4.0,20,0.4036,0.2837,0.8125,0.05142,0.3103,1.01,1.441,2.451,0.0,0.0,0.0
0.3,4.0,21,0.585,0.001993,0.4807,0.2505,1.0,1.054,1.358,2.412,0.0,0.0,0.0
0.3,4.0,30,0.2544,0.2435,0.4438,0.02182,0.02332,0.908,1.664,2.572,0.0,0.0,0.0
