alpha,sigma,market,margin,bcost,entry,exit,merger,profits,surplus,welfare,mpoly,mpolyA,mpolyB
0.4,7.0,31,0.6367,0.005726,0.04758,1.551,1.0,1.936,0.5874,2.523,0.869,0.8994,0.8755
0.4,7.0,40,-0.275,0.584,0.0135,1.323,0.6157,1.202,1.375,2.578,0.6123,0.634,0.6167
0.4,7.0,41,0.0776,0.524,0.0174,2.918,1.0,1.279,1.272,2.55,0.636,0.658,0.6406
0.4,7.0,43,0.1404,0.512,0.02055,1.004,1.0,1.446,1.109,2.557,0.7114,0.7363,0.717
0.4,8.0,20,0.6367,0.2312,0.3083,0.04413,0.444,1.956,0.526,2.482,0.962,0.983,0.965
0.4,8.0,21,0.7964,6.25e-5,0.03168,0.01868,1.0,2.092,0.419,2.51,0.964,0.985,0.967
0.4,8.0,30,-1.004,0.4126,0.1445,1.012,0.8027,1.503,0.992,2.496,0.9043,0.924,0.907
0.4,8.0,31,0.701,0.003544,0.02892,1.541,1.0,2.027,0.4995,2.527,0.9585,0.9795,0.9614
0.4,8.0,40,-0.383,0.512,0.01455,1.871,0.802,1.454,1.097,2.55,0.84,0.8584,0.843
0.4,8.0,41,0.1384,0.4666,0.01299,2.988,1.0,1.549,0.99,2.54,0.837,0.855,0.8394
0.4,8.0,43,0.158,0.4238,0.01746,1.245,1.0,1.699,0.84,2.54,0.904,0.924,0.9067
0.4,9.0,20,0.643,0.2411,0.3494,0.0674,0.527,1.989,0.5044,2.494,0.969,0.9844,0.971
0.4,9.0,21,0.816,3.95e-5,0.02367,0.013954,1.0,2.135,0.3838,2.518,0.9805,0.996,0.9824
0.4,9.0,30,-0.898,0.403,0.2098,0.8643,0.9243,1.5625,0.9346,2.498,0.9233,0.9375,0.925
0.4,9.0,31,0.749,0.002523,0.01834,1.535,1.0,2.092,0.4407,2.533,0.978,0.9937,0.98
0.4,9.0,40,-0.7417,0.4202,0.06305,1.943,0.8066,1.526,1.009,2.535,0.9287,0.9434,0.9307
0.4,9.0,41,0.1081,0.421,0.008545,3.004,1.0,1.689,0.849,2.54,0.9307,0.9453,0.932
0.4,9.0,43,-0.04822,0.3403,0.01396,1.325,1.0,1.701,0.838,2.54,0.958,0.973,0.96
0.5,1.0,20,0.323,0.05875,1.394,0.0,0.0,1.634,1.979,3.613,0.0,0.0,0.0
0.5,1.0,21,0.346,0.004047,1.202,0.7056,1.0,1.301,2.062,3.365,0.0,0.0,0.0
0.5,1.0,30,0.2742,0.3127,0.6733,0.0,0.0,1.658,2.102,3.76,0.0,0.0,0.0
0.5,1.0,31,0.2727,0.01228,0.573,1.584,1.0,1.285,2.217,3.502,0.0,0.0,0.0
0.5,1.0,40,0.2742,0.3127,0.0,0.0,0.0,1.707,2.186,3.893,0.0,0.0,0.0
0.5,1.0,41,0.2269,0.2979,0.0,2.5,1.0,1.32,2.312,3.633,0.0,0.0,0.0
0.5,1.0,43,0.2527,0.0,0.0,0.0,1.0,1.244,2.71,3.955,0.0,0.0,0.0
0.5,2.0,20,0.2202,0.415,1.065,0.03247,0.1458,1.224,1.773,2.998,0.0,0.0,0.0
0.5,2.0,21,0.4417,0.01907,0.6836,0.3657,1.0,1.144,1.746,2.889,0.0,0.0,0.0
0.5,2.0,30,-0.1862,0.585,0.5557,0.0,0.0,1.16,1.997,3.158,0.0,0.0,0.0
0.5,2.0,31,0.0625,0.3306,0.3855,1.461,1.0,0.9053,2.115,3.02,0.0,0.0,0.0
0.5,2.0,40,-0.1862,0.585,0.0,0.0,0.0,1.186,2.088,3.273,0.0,0.0,0.0
0.5,2.0,41,-0.0751,0.585,0.0,2.5,1.0,0.87,2.256,3.125,0.0,0.0,0.0
0.5,2.0,43,-0.0694,0.549,0.0,0.0,1.0,0.6743,2.676,3.35,0.0,0.0,0.0
0.5,3.0,20,0.3257,0.357,0.704,0.06433,0.438,1.182,1.605,2.787,0.0,0.0,0.0
0.5,3.0,21,0.584,0.00485,0.3545,0.1816,1.0,1.3125,1.451,2.764,0.0,0.0,0.0
0.5,3.0,30,-0.5386,0.7793,0.4788,0.1285,0.1426,0.824,2.148,2.973,0.0,0.0,0.0
0.5,3.0,31,0.1641,0.2793,0.2651,1.391,1.0,0.786,2.117,2.904,0.0,0.0,0.0
0.5,3.0,40,-0.4463,0.8286,0.0,0.0,0.0,0.8633,2.229,3.092,0.0,0.0,0.0
0.5,3.0,41,-0.1661,0.6577,0.0,2.5,1.0,0.5767,2.396,2.973,0.0,0.0,0.0
0.5,3.0,43,-0.2218,0.8203,0.0,0.0,1.0,0.3584,2.766,3.125,0.0,0.0,0.0
0.5,4.0,20,0.473,0.285,0.438,0.055,0.523,1.4795,1.219,2.7,1.0e-7,2.0e-7,1.0e-7
0.5,4.0,21,0.6787,0.001503,0.1831,0.0981,1.0,1.689,1.018,2.707,1.0e-7,2.4e-7,1.0e-7
0.5,4.0,30,-0.826,0.705,0.3684,0.445,0.4973,0.8223,2.02,2.842,6.0e-8,6.0e-8,6.0e-8
0.5,4.0,31,0.3823,0.2537,0.1641,1.518,1.0,1.289,1.498,2.787,1.0e-7,2.0e-7,1.0e-7
0.5,4.0,40,-0.581,0.935,0.0,0.0,0.0,0.639,2.36,2.998,0.0,0.0,0.0
0.5,4.0,41,-0.2106,0.7466,0.0,2.5,1.0,0.3872,2.512,2.898,0.0,0.0,0.0
0.5,4.0,43,-0.2908,0.9346,0.0,0.0,1.0,0.1943,2.816,3.012,0.0,0.0,0.0
0.5,5.0,20,0.553,0.241,0.4124,0.06415,0.522,1.883,0.7886,2.672,0.309,0.3398,0.3174
0.5,5.0,21,0.7407,0.0004513,0.0957,0.05542,1.0,2.047,0.649,2.695,0.321,0.3533,0.3298
0.5,5.0,30,-1.077,0.5366,0.2815,0.908,0.607,1.27,1.47,2.74,0.2439,0.2683,0.2505
0.5,5.0,31,0.5337,0.236,0.09216,1.559,1.0,1.834,0.9023,2.736,0.2957,0.3252,0.3037
0.5,5.0,40,-0.5186,0.8193,0.00856,0.486,0.2847,0.7485,2.137,2.885,0.0844,0.09283,0.0867
0.5,5.0,41,-0.10895,0.668,0.01593,2.738,1.0,0.8423,1.968,2.81,0.1345,0.148,0.1381
0.5,5.0,43,-0.1886,0.808,0.01256,0.2228,1.0,0.651,2.229,2.879,0.11145,0.12256,0.11444
0.5,6.0,20,0.6084,0.2284,0.4092,0.05112,0.4775,2.035,0.6455,2.68,0.87,0.907,0.8765
0.5,6.0,21,0.7837,0.0001663,0.05286,0.03108,1.0,2.176,0.532,2.709,0.875,0.9126,0.882
0.5,6.0,30,-1.723,0.3801,0.1979,1.098,0.6343,1.398,1.312,2.71,0.806,0.841,0.8125
0.5,6.0,31,0.6343,0.2273,0.04935,1.551,1.0,2.068,0.6675,2.734,0.86,0.8965,0.8667
0.5,6.0,40,-0.4268,0.5645,0.01388,1.368,0.6455,1.365,1.423,2.79,0.663,0.6914,0.668
0.5,6.0,41,0.05014,0.523,0.01826,2.928,1.0,1.429,1.335,2.764,0.6636,0.692,0.6685
0.5,6.0,43,0.1036,0.483,0.02477,1.049,1.0,1.637,1.126,2.764,0.7544,0.7866,0.7603
0.5,7.0,20,0.6562,0.2261,0.3948,0.04193,0.4453,2.111,0.5815,2.691,0.966,0.99,0.9683
0.5,7.0,21,0.8154,7.31e-5,0.0336,0.01982,1.0,2.25,0.471,2.72,0.9663,0.991,0.9688
0.5,7.0,30,-2.21,0.3708,0.1641,1.147,0.6587,1.407,1.3,2.707,0.931,0.9546,0.9336
0.5,7.0,31,0.708,0.00287,0.0269,1.539,1.0,2.184,0.5586,2.742,0.9624,0.9873,0.965
0.5,7.0,40,-0.6987,0.4846,0.01736,1.801,0.745,1.619,1.1455,2.764,0.9014,0.9243,0.9033
0.5,7.0,41,0.0845,0.4497,0.01201,2.996,1.0,1.73,1.021,2.752,0.8833,0.906,0.8853
0.5,7.0,43,-0.047,0.4045,0.01932,1.269,1.0,1.799,0.9517,2.75,0.9346,0.958,0.9365
0.5,8.0,20,0.704,0.2354,0.285,0.0475,0.4443,2.166,0.536,2.703,0.9785,0.996,0.98
0.5,8.0,21,0.8403,4.42e-5,0.02516,0.01485,1.0,2.305,0.4275,2.732,0.9805,0.9976,0.982
0.5,8.0,30,-1.569,0.4226,0.2203,0.92,0.8506,1.593,1.118,2.71,0.9404,0.957,0.942
0.5,8.0,31,0.7573,0.001798,0.01724,1.534,1.0,2.256,0.4924,2.748,0.979,0.996,0.9805
0.5,8.0,40,-1.451,0.4238,0.06415,2.023,0.758,1.56,1.191,2.752,0.9473,0.964,0.9487
0.5,8.0,41,-0.2607,0.3694,0.007458,2.965,1.0,1.717,1.038,2.756,0.9565,0.9736,0.958
0.5,8.0,43,-0.487,0.3345,0.01506,1.326,1.0,1.68,1.074,2.754,0.969,0.9863,0.9707
0.5,9.0,20,0.709,0.2383,0.3423,0.06714,0.5103,2.205,0.51,2.717,0.9795,0.992,0.9805
0.5,9.0,21,0.861,3.27e-5,0.02,0.011795,1.0,2.348,0.3928,2.74,0.9854,0.9985,0.987
0.5,9.0,30,-1.66,0.4067,0.2803,0.9,0.916,1.613,1.103,2.717,0.9536,0.966,0.9546
0.5,9.0,31,0.737,0.2227,0.01399,1.531,1.0,2.285,0.4692,2.754,0.985,0.9976,0.986
0.5,9.0,40,-2.336,0.3345,0.10315,2.053,0.8184,1.411,1.339,2.75,0.9595,0.972,0.961
0.5,9.0,41,-0.859,0.4336,0.0054,2.729,1.0,1.478,1.285,2.764,0.967,0.9795,0.9683
0.5,9.0,43,-0.9487,0.3298,0.01212,1.352,1.0,1.519,1.24,2.76,0.982,0.995,0.9834
0.6,1.0,20,0.2786,0.05344,1.413,0.0,0.0,1.69,2.14,3.832,0.0,0.0,0.0
0.6,1.0,21,0.328,0.02826,1.199,0.704,1.0,1.353,2.227,3.58,0.0,0.0,0.0
0.6,1.0,30,0.1719,0.2964,0.6733,0.0,0.0,1.704,2.28,3.982,0.0,0.0,0.0
0.6,1.0,31,0.1978,0.2715,0.558,1.574,1.0,1.318,2.402,3.72,0.0,0.0,0.0
0.6,1.0,40,0.1719,0.2964,0.0,0.0,0.0,1.753,2.361,4.113,0.0,0.0,0.0
0.6,1.0,41,0.1494,0.2847,0.0,2.5,1.0,1.35,2.502,3.852,0.0,0.0,0.0
0.6,1.0,43,0.1826,0.252,0.0,0.0,1.0,1.261,2.93,4.19,0.0,0.0,0.0
0.6,2.0,20,0.2103,0.4043,1.016,0.0539,0.2393,1.245,1.955,3.2,0.0,0.0,0.0
0.6,2.0,21,0.467,0.03555,0.628,0.3328,1.0,1.225,1.887,3.111,0.0,0.0,0.0
0.6,2.0,30,-0.3774,0.657,0.555,0.004143,0.005226,1.134,2.256,3.389,0.0,0.0,0.0
0.6,2.0,31,-0.005135,0.49,0.369,1.451,1.0,0.8896,2.363,3.254,0.0,0.0,0.0
0.6,2.0,40,-0.374,0.658,0.0,0.0,0.0,1.161,2.344,3.506,0.0,0.0,0.0
0.6,2.0,41,-0.1827,0.6562,0.0,2.5,1.0,0.833,2.52,3.354,0.0,0.0,0.0
0.6,2.0,43,-0.1764,0.6343,0.0,0.0,1.0,0.6147,2.959,3.574,0.0,0.0,0.0
0.6,3.0,20,0.381,0.3284,0.602,0.0658,0.504,1.358,1.635,2.994,0.0,0.0,0.0
0.6,3.0,21,0.6304,0.003819,0.2852,0.1465,1.0,1.539,1.446,2.984,0.0,0.0,0.0
0.6,3.0,30,-0.8135,0.832,0.4548,0.2487,0.2783,0.7593,2.428,3.188,0.0,0.0,0.0
0.6,3.0,31,0.1964,0.2935,0.2266,1.399,1.0,0.909,2.223,3.13,0.0,0.0,0.0
0.6,3.0,40,-0.65,0.944,0.0,0.0,0.0,0.8037,2.514,3.318,0.0,0.0,0.0
0.6,3.0,41,-0.2505,0.747,0.0,2.5,1.0,0.5166,2.682,3.197,0.0,0.0,0.0
0.6,3.0,43,-0.325,0.943,0.0,0.0,1.0,0.2925,3.057,3.348,0.0,0.0,0.0
0.6,4.0,20,0.539,0.253,0.4226,0.068,0.548,1.888,1.027,2.914,0.01894,0.02301,0.0199
0.6,4.0,21,0.728,0.000863,0.132,0.07434,1.0,2.08,0.854,2.934,0.0206,0.02504,0.02165
0.6,4.0,30,-1.1,0.5815,0.3425,0.714,0.5728,1.168,1.858,3.027,0.0125,0.01518,0.01313
0.6,4.0,31,0.4595,0.2505,0.1208,1.548,1.0,1.738,1.26,2.998,0.01704,0.02072,0.01791
0.6,4.0,40,-0.7627,0.906,0.0001513,0.04053,0.03473,0.5815,2.64,3.223,0.000275,0.0003343,0.000289
0.6,4.0,41,-0.246,0.7373,0.007126,2.59,1.0,0.559,2.545,3.104,0.003777,0.00459,0.003967
0.6,4.0,43,-0.385,0.9087,0.0,0.0,1.0,0.1322,3.107,3.24,0.0,0.0,0.0
0.6,5.0,20,0.615,0.2294,0.4236,0.05478,0.4932,2.176,0.7393,2.914,0.8096,0.8584,0.818
0.6,5.0,21,0.7896,0.0002362,0.0648,0.038,1.0,2.322,0.6235,2.945,0.815,0.8643,0.823
0.6,5.0,30,-1.889,0.3838,0.2172,1.065,0.651,1.463,1.492,2.955,0.7334,0.778,0.741
0.6,5.0,31,0.614,0.2286,0.0574,1.553,1.0,2.186,0.791,2.979,0.795,0.843,0.8027
0.6,5.0,40,-0.5996,0.569,0.014656,1.283,0.619,1.449,1.592,3.041,0.617,0.6543,0.6235
0.6,5.0,41,-0.00433,0.527,0.02013,2.916,1.0,1.519,1.491,3.01,0.6187,0.656,0.625
0.6,5.0,43,0.02347,0.486,0.0298,0.9976,1.0,1.735,1.274,3.01,0.707,0.7495,0.7144
0.6,6.0,20,0.6807,0.2267,0.3948,0.044,0.4539,2.28,0.651,2.932,0.96,0.9907,0.9624
0.6,6.0,21,0.832,9.346e-5,0.03906,0.02304,1.0,2.424,0.539,2.963,0.9604,0.991,0.963
0.6,6.0,30,-2.594,0.3723,0.169,1.091,0.672,1.476,1.473,2.947,0.924,0.9536,0.9263
0.6,6.0,31,0.714,0.002954,0.02861,1.54,1.0,2.35,0.6367,2.986,0.956,0.987,0.9585
0.6,6.0,40,-1.083,0.476,0.01749,1.811,0.753,1.724,1.286,3.01,0.9097,0.939,0.912
0.6,6.0,41,-0.03226,0.437,0.012344,2.988,1.0,1.87,1.126,2.996,0.9004,0.929,0.903
0.6,6.0,43,-0.3079,0.3992,0.0227,1.257,1.0,1.857,1.136,2.994,0.937,0.9673,0.9395
0.6,7.0,20,0.734,0.2257,0.369,0.03885,0.4348,2.35,0.5947,2.945,0.9775,0.998,0.979
0.6,7.0,21,0.8643,5.7e-5,0.02786,0.01645,1.0,2.494,0.4824,2.977,0.978,0.9985,0.979
0.6,7.0,30,-3.162,0.369,0.1981,1.105,0.7114,1.445,1.513,2.957,0.9624,0.983,0.964
0.6,7.0,31,0.722,0.2225,0.01828,1.534,1.0,2.42,0.5767,2.996,0.977,0.9976,0.978
0.6,7.0,40,-2.268,0.3774,0.0473,1.871,0.646,1.59,1.414,3.004,0.9673,0.988,0.9688
0.6,7.0,41,-0.7637,0.3877,0.007496,2.9,1.0,1.671,1.332,3.004,0.9604,0.981,0.962
0.6,7.0,43,-0.989,0.332,0.01675,1.314,1.0,1.64,1.36,3.0,0.9717,0.992,0.973
0.6,8.0,20,0.7856,0.2317,0.2715,0.04074,0.428,2.408,0.548,2.957,0.984,0.9985,0.985
0.6,8.0,21,0.89,3.68e-5,0.02159,0.01273,1.0,2.549,0.4382,2.986,0.9844,0.9985,0.9854
0.6,8.0,30,-2.928,0.4128,0.2341,0.9355,0.8193,1.54,1.425,2.965,0.9673,0.982,0.9683
0.6,8.0,31,0.6377,0.2222,0.0145,1.532,1.0,2.43,0.5737,3.002,0.984,0.9985,0.985
0.6,8.0,40,-3.562,0.3105,0.06113,2.078,0.7456,1.3545,1.65,3.004,0.973,0.9873,0.974
0.6,8.0,41,-1.484,0.322,0.005585,2.762,1.0,1.399,1.612,3.012,0.974,0.9883,0.975
0.6,8.0,43,-1.603,0.3286,0.01311,1.34,1.0,1.414,1.593,3.008,0.983,0.997,0.984
0.6,9.0,20,0.7944,0.2378,0.3079,0.05746,0.4656,2.451,0.5176,2.969,0.986,0.9966,0.987
0.6,9.0,21,0.9116,2.52e-5,0.01721,0.01014,1.0,2.592,0.4026,2.996,0.988,0.999,0.9893
0.6,9.0,30,-2.693,0.447,0.261,0.938,0.8955,1.627,1.342,2.969,0.971,0.982,0.972
0.6,9.0,31,0.5786,0.2222,0.011055,1.53,1.0,2.44,0.569,3.008,0.988,0.9985,0.989
0.6,9.0,40,-4.594,0.311,0.0674,2.162,0.8325,1.169,1.839,3.008,0.9775,0.9883,0.9785
0.6,9.0,41,-1.957,0.2686,0.0043,2.9,1.0,1.247,1.768,3.014,0.985,0.9956,0.986
0.6,9.0,43,-2.076,0.2216,0.01049,1.356,1.0,1.237,1.776,3.014,0.988,0.9985,0.989
0.7,1.0,20,0.2173,0.493,1.43,0.0,0.0,1.748,2.342,4.09,0.0,0.0,0.0
0.7,1.0,21,0.3037,0.0442,1.191,0.6987,1.0,1.405,2.426,3.832,0.0,0.0,0.0
0.7,1.0,30,0.03235,0.537,0.6733,0.0,0.0,1.747,2.498,4.246,0.0,0.0,0.0
0.7,1.0,31,0.09863,0.3743,0.543,1.563,1.0,1.347,2.63,3.977,0.0,0.0,0.0
0.7,1.0,40,0.03235,0.537,0.0,0.0,0.0,1.796,2.582,4.38,0.0,0.0,0.0
0.7,1.0,41,0.04584,0.5215,0.0,2.5,1.0,1.375,2.732,4.11,0.0,0.0,0.0
0.7,1.0,43,0.09204,0.2449,0.0,0.0,1.0,1.265,3.193,4.457,0.0,0.0,0.0
0.7,2.0,20,0.2136,0.4192,0.9385,0.07434,0.346,1.297,2.133,3.43,0.0,0.0,0.0
0.7,2.0,21,0.505,0.03174,0.5537,0.2905,1.0,1.347,2.018,3.363,0.0,0.0,0.0
0.7,2.0,30,-0.6333,0.823,0.55,0.04175,0.0461,1.07,2.576,3.646,0.0,0.0,0.0
0.7,2.0,31,-0.05914,0.549,0.347,1.438,1.0,0.8745,2.648,3.523,0.0,0.0,0.0
0.7,2.0,40,-0.606,0.8374,0.0,0.0,0.0,1.112,2.654,3.768,0.0,0.0,0.0
0.7,2.0,41,-0.3008,0.765,0.0,2.5,1.0,0.778,2.836,3.613,0.0,0.0,0.0
0.7,2.0,43,-0.2998,0.8228,0.0,0.0,1.0,0.5415,3.29,3.83,0.0,0.0,0.0
0.7,3.0,20,0.4722,0.2888,0.4917,0.0604,0.5386,1.673,1.559,3.23,0.0,0.0,0.0
0.7,3.0,21,0.685,0.002216,0.2147,0.11304,1.0,1.891,1.344,3.234,0.0,0.0,0.0
0.7,3.0,30,-1.133,0.7114,0.4106,0.435,0.494,0.876,2.535,3.41,0.0,0.0,0.0
0.7,3.0,31,0.2888,0.2727,0.1815,1.495,1.0,1.352,1.996,3.348,0.0,0.0,0.0
0.7,3.0,40,-0.877,0.9243,0.0,0.0,0.0,0.7324,2.846,3.576,0.0,0.0,0.0
0.7,3.0,41,-0.3406,0.7734,0.0,2.5,1.0,0.4507,3.008,3.459,0.0,0.0,0.0
0.7,3.0,43,-0.4387,0.924,0.0,0.0,1.0,0.2181,3.389,3.607,0.0,0.0,0.0
0.7,4.0,20,0.6025,0.2335,0.4404,0.0615,0.5195,2.291,0.891,3.184,0.5674,0.6274,0.578
0.7,4.0,21,0.782,0.0004342,0.08954,0.0519,1.0,2.445,0.766,3.213,0.575,0.6367,0.5864
0.7,4.0,30,-1.847,0.4695,0.2659,0.9956,0.654,1.524,1.722,3.246,0.4907,0.543,0.5
0.7,4.0,31,0.555,0.2375,0.0776,1.557,1.0,2.244,1.014,3.258,0.5464,0.605,0.557
0.7,4.0,40,-0.7524,0.6177,0.01494,0.975,0.498,1.366,1.989,3.355,0.3694,0.4087,0.3765
0.7,4.0,41,-0.1057,0.589,0.02203,2.854,1.0,1.457,1.85,3.307,0.3945,0.4365,0.402
0.7,4.0,43,-0.1177,0.5454,0.03265,0.747,1.0,1.623,1.695,3.318,0.4492,0.497,0.4578
0.7,5.0,20,0.694,0.2274,0.4087,0.04706,0.4668,2.459,0.743,3.201,0.9424,0.9844,0.946
0.7,5.0,21,0.843,0.0001463,0.0485,0.02856,1.0,2.605,0.6304,3.234,0.943,0.985,0.9463
0.7,5.0,30,-2.916,0.4055,0.1686,1.059,0.6763,1.54,1.684,3.225,0.8916,0.9316,0.895
0.7,5.0,31,0.702,0.227,0.03433,1.542,1.0,2.514,0.75,3.264,0.936,0.9775,0.9395
0.7,5.0,40,-1.418,0.4824,0.011215,1.789,0.7993,1.814,1.481,3.295,0.8867,0.9263,0.89
0.7,5.0,41,-0.142,0.4392,0.01421,2.979,1.0,1.98,1.296,3.277,0.881,0.92,0.884
0.7,5.0,43,-0.4988,0.4014,0.02802,1.219,1.0,1.945,1.328,3.273,0.9204,0.9614,0.924
0.7,6.0,20,0.7637,0.2258,0.3875,0.04108,0.4448,2.555,0.6675,3.22,0.972,0.998,0.9736
0.7,6.0,21,0.886,7.355e-5,0.03293,0.01945,1.0,2.701,0.5527,3.254,0.972,0.998,0.974
0.7,6.0,30,-3.904,0.3694,0.204,1.088,0.6987,1.47,1.767,3.236,0.96,0.9854,0.9614
0.7,6.0,31,0.6636,0.2227,0.02121,1.535,1.0,2.59,0.6875,3.277,0.971,0.997,0.9727
0.7,6.0,40,-3.133,0.3738,0.03967,1.853,0.6675,1.605,1.684,3.29,0.965,0.99,0.9663
0.7,6.0,41,-1.224,0.3828,0.00845,2.879,1.0,1.663,1.623,3.285,0.959,0.9844,0.9604
0.7,6.0,43,-1.47,0.3315,0.01982,1.292,1.0,1.622,1.659,3.281,0.9683,0.9937,0.9697
0.7,7.0,20,0.8213,0.2255,0.351,0.038,0.4346,2.627,0.609,3.236,0.982,0.999,0.983
0.7,7.0,21,0.92,4.34e-5,0.02397,0.01415,1.0,2.773,0.4954,3.268,0.982,0.999,0.983
0.7,7.0,30,-4.64,0.3647,0.1993,1.042,0.6997,1.383,1.864,3.248,0.9766,0.9937,0.9775
0.7,7.0,31,0.5513,0.222,0.015114,1.532,1.0,2.602,0.6865,3.287,0.9814,0.9985,0.9824
0.7,7.0,40,-4.773,0.3433,0.03604,1.904,0.6855,1.311,1.986,3.297,0.9795,0.9966,0.9805
0.7,7.0,41,-2.086,0.2715,0.00594,2.898,1.0,1.359,1.936,3.295,0.9775,0.9946,0.9785
0.7,7.0,43,-2.256,0.3284,0.01456,1.323,1.0,1.332,1.96,3.291,0.9814,0.9985,0.9824
0.7,8.0,20,0.8643,0.2318,0.2878,0.0451,0.434,2.686,0.5635,3.248,0.9863,0.9985,0.9873
0.7,8.0,21,0.947,2.84e-5,0.01866,0.010994,1.0,2.828,0.45,3.28,0.987,0.999,0.988
0.7,8.0,30,-3.809,0.4297,0.1981,0.941,0.8384,1.608,1.641,3.248,0.976,0.988,0.977
0.7,8.0,31,0.4956,0.222,0.01169,1.531,1.0,2.623,0.671,3.293,0.987,0.999,0.988
0.7,8.0,40,-6.06,0.348,0.02972,2.06,0.7944,1.077,2.223,3.3,0.983,0.995,0.984
0.7,8.0,41,-2.668,0.2433,0.004555,2.973,1.0,1.167,2.13,3.299,0.986,0.998,0.987
0.7,8.0,43,-2.744,0.2214,0.01136,1.342,1.0,1.156,2.143,3.299,0.987,0.999,0.988
0.7,9.0,20,0.8867,0.2328,0.2842,0.0471,0.4333,2.73,0.5293,3.26,0.9897,0.9985,0.9907
0.7,9.0,21,0.9688,1.955e-5,0.014915,0.00878,1.0,2.875,0.413,3.287,0.9897,0.999,0.9907
0.7,9.0,30,-3.266,0.4294,0.2278,0.954,0.873,1.772,1.481,3.254,0.982,0.991,0.983
0.7,9.0,31,0.3818,0.2219,0.00959,1.53,1.0,2.607,0.691,3.299,0.9897,0.999,0.9907
0.7,9.0,40,-6.965,0.2817,0.0362,2.2,0.854,0.922,2.38,3.303,0.9863,0.9956,0.9873
0.7,9.0,41,-3.043,0.2306,0.003687,2.994,1.0,1.051,2.252,3.303,0.9897,0.999,0.9907
0.7,9.0,43,-2.994,0.2212,0.009094,1.356,1.0,1.079,2.227,3.307,0.9897,0.999,0.9907
0.8,1.0,20,0.1383,0.505,1.435,0.0,0.0,1.802,2.586,4.387,0.0,0.0,0.0
0.8,1.0,21,0.2737,0.1311,1.177,0.6885,1.0,1.458,2.668,4.125,0.0,0.0,0.0
0.8,1.0,30,-0.1556,0.6094,0.6733,0.0,0.0,1.779,2.771,4.55,0.0,0.0,0.0
0.8,1.0,31,-0.02995,0.514,0.5273,1.553,1.0,1.363,2.912,4.277,0.0,0.0,0.0
0.8,1.0,40,-0.1556,0.6094,0.0,0.0,0.0,1.828,2.854,4.684,0.0,0.0,0.0
0.8,1.0,41,-0.0905,0.58,0.0,2.5,1.0,1.389,3.018,4.406,0.0,0.0,0.0
0.8,1.0,43,-0.02362,0.463,0.0,0.0,1.0,1.25,3.514,4.766,0.0,0.0,0.0
0.8,2.0,20,0.2456,0.3943,0.8315,0.0879,0.4543,1.416,2.28,3.695,0.0,0.0,0.0
0.8,2.0,21,0.557,0.02513,0.4617,0.2395,1.0,1.538,2.113,3.652,0.0,0.0,0.0
0.8,2.0,30,-0.9517,0.9307,0.539,0.1055,0.1154,0.9775,2.959,3.936,0.0,0.0,0.0
0.8,2.0,31,-0.0809,0.5723,0.3135,1.419,1.0,0.8784,2.955,3.834,0.0,0.0,0.0
0.8,2.0,40,-0.88,0.9478,0.0,0.0,0.0,1.041,3.023,4.066,0.0,0.0,0.0
0.8,2.0,41,-0.4202,0.7983,0.0,2.5,1.0,0.706,3.203,3.91,0.0,0.0,0.0
0.8,2.0,43,-0.4402,0.946,0.0,0.0,1.0,0.4548,3.67,4.125,0.0,0.0,0.0
0.8,3.0,20,0.5615,0.2551,0.4324,0.06744,0.56,2.2,1.307,3.506,0.003716,0.00528,0.00394
0.8,3.0,21,0.746,0.001172,0.1497,0.0825,1.0,2.404,1.122,3.525,0.00407,0.005783,0.004314
0.8,3.0,30,-1.563,0.5684,0.359,0.691,0.608,1.319,2.324,3.645,0.002544,0.003614,0.002697
0.8,3.0,31,0.4004,0.2559,0.1279,1.544,1.0,1.976,1.636,3.611,0.003336,0.00474,0.003536
0.8,3.0,40,-1.109,0.8765,0.000754,0.2006,0.1588,0.678,3.172,3.85,0.0002668,0.000379,0.0002828
0.8,3.0,41,-0.3672,0.7437,0.007595,2.588,1.0,0.7046,3.021,3.727,0.000918,0.001304,0.0009727
0.8,3.0,43,-0.5747,0.8916,0.0,0.0,1.0,0.1393,3.771,3.912,0.0,0.0,0.0
0.8,4.0,20,0.686,0.2286,0.425,0.05215,0.4868,2.633,0.8745,3.508,0.8906,0.955,0.8965
0.8,4.0,21,0.841,0.0002435,0.0652,0.03818,1.0,2.781,0.761,3.541,0.892,0.9565,0.898
0.8,4.0,30,-3.041,0.4106,0.1865,1.027,0.6885,1.627,1.917,3.543,0.819,0.878,0.824
0.8,4.0,31,0.66,0.2296,0.04688,1.547,1.0,2.656,0.925,3.58,0.8794,0.943,0.8853
0.8,4.0,40,-1.565,0.5034,0.01293,1.618,0.7686,1.9,1.724,3.623,0.818,0.8765,0.823
0.8,4.0,41,-0.1362,0.4602,0.01837,2.967,1.0,2.094,1.504,3.598,0.81,0.868,0.815
0.8,4.0,43,-0.4873,0.4165,0.03625,1.13,1.0,2.1,1.493,3.594,0.861,0.923,0.8667
0.8,5.0,20,0.782,0.2258,0.4155,0.04373,0.456,2.771,0.763,3.533,0.9624,0.997,0.9644
0.8,5.0,21,0.903,0.0001044,0.041,0.0242,1.0,2.922,0.647,3.568,0.9624,0.997,0.9644
