alpha,sigma,market,margin,bcost,entry,exit,merger,profits,surplus,welfare,mpoly,mpolyA,mpolyB
0.1,8.0,43,0.125,0.0,0.0,0.0,1.0,0.25,2.072,2.322,0.0,0.0,0.0
0.1,9.0,20,0.7783,0.0,0.4087,0.0864,0.6445,1.323,0.7656,2.088,0.0002439,0.0002804,0.0002847
0.1,9.0,21,0.8423,0.0,0.1715,0.09534,1.0,1.471,0.6255,2.096,0.000269,0.0003092,0.000314
0.1,9.0,30,0.319,0.0,0.21,0.6206,0.771,0.9473,1.202,2.148,0.0001792,0.000206,0.0002091
0.1,9.0,31,0.4536,0.0,0.1565,1.471,1.0,1.009,1.121,2.13,0.0001993,0.0002292,0.0002327
0.1,9.0,40,0.2222,0.0,0.0,0.0,0.0,0.444,1.858,2.303,0.0,0.0,0.0
0.1,9.0,41,0.1594,0.0,0.0,2.5,1.0,0.3186,1.936,2.254,0.0,0.0,0.0
0.1,9.0,43,0.1111,0.0,0.0,0.0,1.0,0.2222,2.08,2.303,0.0,0.0,0.0
0.2,1.0,20,0.774,0.0,1.406,0.0,0.0,1.638,1.683,3.32,0.0,0.0,0.0
0.2,1.0,21,0.6157,0.0,1.284,0.77,1.0,1.316,1.759,3.074,0.0,0.0,0.0
0.2,1.0,30,0.9277,0.0,0.6733,0.0,0.0,1.682,1.771,3.453,0.0,0.0,0.0
0.2,1.0,31,0.765,0.0,0.6113,1.612,1.0,1.337,1.86,3.197,0.0,0.0,0.0
0.2,1.0,40,0.9277,0.0,0.0,0.0,0.0,1.73,1.8545,3.584,0.0,0.0,0.0
0.2,1.0,41,0.7256,0.0,0.0,2.5,1.0,1.379,1.951,3.33,0.0,0.0,0.0
0.2,1.0,43,0.659,0.0,0.0,0.0,1.0,1.318,2.275,3.596,0.0,0.0,0.0
0.2,2.0,20,0.6846,0.0,1.183,0.0,0.0,1.279,1.394,2.672,0.0,0.0,0.0
0.2,2.0,21,0.628,0.0,0.9062,0.504,1.0,1.1045,1.443,2.549,0.0,0.0,0.0
0.2,2.0,30,0.716,0.0,0.5557,0.0,0.0,1.289,1.501,2.79,0.0,0.0,0.0
0.2,2.0,31,0.607,0.0,0.434,1.491,1.0,1.044,1.606,2.65,0.0,0.0,0.0
0.2,2.0,40,0.716,0.0,0.0,0.0,0.0,1.314,1.59,2.904,0.0,0.0,0.0
0.2,2.0,41,0.553,0.0,0.0,2.5,1.0,1.049,1.721,2.77,0.0,0.0,0.0
0.2,2.0,43,0.4685,0.0,0.0,0.0,1.0,0.937,2.06,2.998,0.0,0.0,0.0
0.2,3.0,20,0.693,0.0,1.026,0.02692,0.125,1.13,1.372,2.502,0.0,0.0,0.0
0.2,3.0,21,0.6836,0.0,0.6807,0.3645,1.0,1.05,1.365,2.416,0.0,0.0,0.0
0.2,3.0,30,0.592,0.0,0.4983,0.0,0.0,1.108,1.52,2.627,0.0,0.0,0.0
0.2,3.0,31,0.5146,0.0,0.3545,1.442,1.0,0.88,1.628,2.508,0.0,0.0,0.0
0.2,3.0,40,0.592,0.0,0.0,0.0,0.0,1.107,1.627,2.734,0.0,0.0,0.0
0.2,3.0,41,0.4397,0.0,0.0,2.5,1.0,0.8477,1.777,2.625,0.0,0.0,0.0
0.2,3.0,43,0.331,0.0,0.0,0.0,1.0,0.662,2.12,2.781,0.0,0.0,0.0
0.2,4.0,20,0.7236,0.0,0.863,0.04242,0.2522,1.045,1.366,2.41,0.0,0.0,0.0
0.2,4.0,21,0.74,0.0,0.515,0.269,1.0,1.058,1.295,2.352,0.0,0.0,0.0
0.2,4.0,30,0.4824,0.0,0.4463,0.0,0.0,0.9624,1.585,2.547,0.0,0.0,0.0
0.2,4.0,31,0.4558,0.0,0.3005,1.411,1.0,0.763,1.675,2.438,0.0,0.0,0.0
0.2,4.0,40,0.4824,0.0,0.0,0.0,0.0,0.928,1.721,2.65,0.0,0.0,0.0
0.2,4.0,41,0.3496,0.0,0.0,2.5,1.0,0.686,1.867,2.553,0.0,0.0,0.0
