alpha,sigma,market,margin,bcost,entry,exit,merger,profits,surplus,welfare,mpoly,mpolyA,mpolyB
0.2,3.0,31,0.2107,0.2312,0.3354,1.432,1.0,0.7637,1.591,2.355,0.0,0.0,0.0
0.2,3.0,40,-0.00588,0.4631,0.0,0.0,0.0,0.951,1.612,2.564,0.0,0.0,0.0
0.2,3.0,41,0.0476,0.3105,0.0,2.5,1.0,0.6904,1.764,2.453,0.0,0.0,0.0
0.2,3.0,43,0.02228,0.4326,0.0,0.0,1.0,0.504,2.105,2.61,0.0,0.0,0.0
0.2,4.0,20,0.3083,0.3728,0.786,0.0,0.0,0.948,1.317,2.266,0.0,0.0,0.0
0.2,4.0,21,0.563,0.003101,0.3362,0.1719,1.0,1.072,1.123,2.195,0.0,0.0,0.0
0.2,4.0,30,-0.1242,0.6245,0.4463,0.0,0.0,0.805,1.572,2.377,0.0,0.0,0.0
0.2,4.0,31,0.259,0.2585,0.2566,1.386,1.0,0.7046,1.597,2.3,0.0,0.0,0.0
0.2,4.0,40,-0.1242,0.6245,0.0,0.0,0.0,0.771,1.708,2.479,0.0,0.0,0.0
0.2,4.0,41,-0.00857,0.4858,0.0,2.5,1.0,0.526,1.855,2.38,0.0,0.0,0.0
0.2,4.0,43,-1.561,0.4744,0.1802,1.12,1.0,0.0952,2.148,2.242,0.0,0.0,0.0
0.2,5.0,20,0.0,0.0,0.3945,0.0,0.0,0.454,0.582,1.036,0.0,1.0,0.0
0.2,5.0,21,0.635,0.000555,0.1042,0.05847,1.0,1.515,0.5996,2.115,0.7656,0.9897,0.7725
0.2,5.0,30,0.0,0.0,0.3945,0.9688,0.0,0.454,0.582,1.036,0.0,1.0,0.0
0.2,5.0,31,0.6055,0.005795,0.093,1.571,1.0,1.492,0.635,2.127,0.765,0.9893,0.772
0.2,5.0,40,0.0,0.0,0.0,0.9688,0.0,0.3818,0.7524,1.134,0.0,1.0,0.0
0.2,5.0,41,0.321,0.263,0.01672,2.91,1.0,1.243,0.9043,2.148,0.765,0.989,0.772
0.2,5.0,43,-2.643,0.345,0.0592,1.19,1.0,0.03198,2.117,2.148,0.7656,0.9897,0.7725
0.2,6.0,20,0.0,0.0,0.3477,0.0,0.0,0.4402,0.5796,1.02,0.0,1.0,0.0
0.2,6.0,21,0.6714,0.0002792,0.079,0.04605,1.0,1.623,0.504,2.127,0.901,0.9893,0.91
0.2,6.0,30,0.0,0.0,0.3477,0.9688,0.0,0.4402,0.5796,1.02,0.0,1.0,0.0
0.2,6.0,31,0.6226,0.000657,0.0672,1.559,1.0,1.589,0.5493,2.139,0.9004,0.9893,0.91
0.2,6.0,40,0.0,0.0,0.0,0.9688,0.0,0.3274,0.7866,1.114,0.0,1.0,0.0
0.2,6.0,41,0.336,0.2418,0.0193,2.984,1.0,1.385,0.765,2.15,0.9004,0.9893,0.91
0.2,6.0,43,-2.857,0.341,0.0456,1.241,1.0,0.02402,2.13,2.154,0.9004,0.9893,0.91
0.2,7.0,20,0.0,0.0,0.3079,0.0,0.0,0.4365,0.5713,1.008,0.0,1.0,0.0
0.2,7.0,21,0.6997,0.0001589,0.05753,0.03387,1.0,1.693,0.4448,2.139,0.943,0.993,0.9497
0.2,7.0,30,0.0,0.0,0.3079,0.9688,0.0,0.4365,0.5713,1.008,0.0,1.0,0.0
0.2,7.0,31,0.6577,0.000448,0.04938,1.551,1.0,1.664,0.4832,2.146,0.943,0.993,0.9497
0.2,7.0,40,0.0,0.0,0.0,0.9688,0.0,0.284,0.815,1.099,0.0,1.0,0.0
0.2,7.0,41,0.3704,0.2372,0.01634,3.016,1.0,1.478,0.6777,2.156,0.943,0.993,0.949
0.2,7.0,43,-2.98,0.3467,0.03143,1.213,1.0,0.02397,2.139,2.164,0.943,0.993,0.9497
