s,t,pr_s1,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
1.0,1.0,0.07265778808847188,0.7174029159985192,0.23218517531987184,0.0,0.041200223020393376,0.009211685661215394,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,0.11517038292038627,0.0,0.9124106544737276,0.05138964528955754,0.0,0.03619879921434476,9.010223701176783e-7,0.0,0.0,0.0,0.0,0.0
11.0,1.0,0.1894246305060493,0.0,0.0,0.9999824671476577,0.0,0.0,1.753285234234114e-5,0.0,0.0,0.0,0.0,0.0
16.0,1.0,0.05525740794568727,0.07876160316667435,0.03376607240867298,0.0,0.5568116705800971,0.27123138818036296,0.0,0.04080347314285506,0.01862579252133757,0.0,0.0,0.0
36.0,1.0,0.08155689793742239,1.8891023395241092e-17,0.08851230992197645,0.0806433404301713,0.0,0.5504681031272641,0.24216450172595777,0.0,0.03812350891789664,0.0,8.823587673353518e-5,0.0
66.0,1.0,0.15111120459038688,0.0,0.0,0.2497512736562649,0.0,0.0,0.7499775565995904,0.0,0.0,0.0,0.0002711697441447897,0.0
96.0,1.0,0.03233056810028381,0.0,0.0,0.0,0.009819593802069438,0.015872305421963946,0.0,0.3148327759602668,0.6594753248156998,0.0,0.0,0.0
111.0,1.0,0.10725286421616582,0.0,0.0,0.007760563031763935,0.0,0.014143595706495047,0.20721716511943816,0.0,0.46355688012289004,0.07870618692775709,0.21915027183119815,0.00946533726045762
136.0,1.0,0.052609653317402215,0.0,0.0,0.22525856177906428,0.0,0.0,0.0,0.0,0.0,0.4999999995636672,0.0,0.27474143865726863
151.0,1.0,0.06480200854070134,0.00307114980799709,0.0,0.01836796175293983,0.0,0.0,0.46284559317455715,0.0,0.0,0.0,0.49331241649563845,0.022402878768867443
176.0,1.0,0.07782659383704281,0.0,0.0,0.4505171224791228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494828775208772
1.0,3.0,0.04270716653839576,0.3740085324900533,0.4656862816329006,0.03462230651112984,0.0476289020527285,0.0660067727741673,0.008419201046988001,0.0012507862153095489,0.0021046227365394635,4.887141129726209e-5,0.00021727779495248046,6.44533393369667e-6
6.0,3.0,0.13583255338320133,5.4539752187470245e-12,0.7614783384645316,0.14851082348573863,3.2890029175532237e-22,0.07221321313081075,0.016023844127431054,0.0,0.0015059954625467296,6.038738797057081e-5,0.00019955456882289076,7.843366694038193e-6
11.0,3.0,0.3942138470002279,2.8017993673440292e-14,0.0,0.9999589074762735,0.0,0.0,4.1076852992550296e-5,0.0,0.0,0.0,1.5547142909464238e-8,1.2356314181069457e-10
16.0,3.0,0.019261468785853237,0.09262062471799311,0.12625637955803415,0.08189651089926173,0.15892625204350808,0.2594087910811626,0.16328109048490919,0.0320043852763999,0.06645706284290513,0.0032497217939724773,0.015035892393602455,0.0008632889082514175
36.0,3.0,0.054313525143490304,2.2242112328584924e-6,0.13929165077936087,0.3145595178846981,7.364338333251312e-11,0.15709264794099406,0.34447401078580486,1.288900233088287e-20,0.025396706672363056,0.004132112690423802,0.01345615337679494,0.0015949755846838185
66.0,3.0,0.19014342148370228,4.182405071913463e-8,7.728923536986097e-9,0.577501466910468,1.3041485282255145e-9,3.066323640325721e-10,0.42206385775446853,0.0,0.0,0.0,0.0004233990453637665,1.1225125944742613e-5
96.0,3.0,0.01109756905943172,8.988276807791075e-5,0.0,0.06168878168309509,0.005121582698363585,0.028431488158372736,0.20480408782259774,0.08881599277227653,0.4316911685072949,0.03507690835321075,0.12733058469086433,0.016949522545846432
