s,t,prices,profits,surplus,welfare
10.0,0.0,-0.41815764907036435,3.0584694282544347,0.4853082144979858,3.5437776427524206
75.0,0.0,-3.0661513427794773,0.5695289006931673,3.267056434071886,3.8365853347650534
1.0,1.0,-0.7259649310664333,0.09210654491877468,0.8073417467271853,0.89944829164596
6.0,1.0,-0.4041320681354249,0.5472324616707538,0.4730120353359534,1.0202444970067073
11.0,1.0,-34.72686690632985,-33.90879543034465,34.893645822887734,0.9848503925430876
26.0,1.0,-20.130159159228732,-19.135291759510324,20.175853627847335,1.0405618683370115
61.0,1.0,-34.85685367658813,-33.860189162080744,35.05775868032583,1.1975695182450892
76.0,1.0,-26.45182652744283,-25.45182652744283,26.49802956345395,1.0462030360111214
101.0,1.0,-44.524947803075136,-43.524947803075136,44.722989854663695,1.1980420515885584
1.0,2.0,-0.6120114160882396,1.1547234368915678,0.7122629959079295,1.8669864327994978
6.0,2.0,-0.4135483382283726,1.4464819601782923,0.48171305709901746,1.9281950172773097
11.0,2.0,-5.220803893746496,-3.3739954167909922,5.297303260602965,1.9233078438119724
26.0,2.0,-0.6809455101493129,1.2708226737010042,0.7390312570022668,2.009853930703271
61.0,2.0,-5.449416298121038,-3.4760763268202517,5.546483344030111,2.0704070172098596
76.0,2.0,-1.3343246419972257,0.6340027848615094,1.3945044019138098,2.0285071867753195
101.0,2.0,-9.91681333426755,-7.943110299634065,10.003485089464046,2.0603747898299796
1.0,3.0,-0.5758482437641369,1.7759111115325712,0.673368489293901,2.4492796008264737
6.0,3.0,-0.4193284728399933,2.0274298276646054,0.48702578953819786,2.5144556172028047
11.0,3.0,-0.6960793917372705,1.7273298162759034,0.7863856069083196,2.513715423184223
26.0,3.0,-0.5352340613593901,1.9668990899436285,0.6028854009740309,2.5697844909176593
61.0,3.0,-1.1666203102749881,1.3540901990144898,1.2795443134542015,2.6336345124686913
76.0,3.0,-1.041960836794765,1.470985863755386,1.1135461737772474,2.5845320375326333
101.0,3.0,-1.1002771309296542,1.4326264456575857,1.1818625003543963,2.614488946011982
1.0,4.0,-0.5831107179703112,2.2719598622375248,0.6784909107921404,2.950450773029667
6.0,4.0,-0.4236555395551001,2.519255429581445,0.4910547801388773,3.0103102097203216
11.0,4.0,-0.6242707830663216,2.29601103626476,0.714866716706837,3.010877752971597
26.0,4.0,-0.46619612776956315,2.5262867226895658,0.5336995811777764,3.0599863038673436
61.0,4.0,-1.0477214239585,1.9509012678953208,1.1598619623615052,3.1107632302568256
76.0,4.0,-0.862707631213815,2.1306998698182458,0.9333273105671498,3.0640271803853967
101.0,4.0,-0.8960002786739042,2.110856655811249,0.9735217049912661,3.0843783608025146
1.0,5.0,-0.5947401764258171,2.7151834054803916,0.6885027589645965,3.4036861644449905
6.0,5.0,-0.4264472254555565,2.963564189119036,0.4936943230824576,3.457258512201493
11.0,5.0,-0.614617827150526,2.757094547867624,0.7041362401445176,3.461230788012143
26.0,5.0,-0.4610708603561457,2.9749112161821083,0.5284567744789067,3.5033679906610162
61.0,5.0,-1.0132445709803144,2.417459292265461,1.1249003422860442,3.5423596345515063
76.0,5.0,-0.7752300935490883,2.655232981913622,0.8450987600252141,3.5003317419388367
101.0,5.0,-0.7744750620939234,2.6680120732771897,0.8479414601774491,3.5159535334546392
1.0,6.0,-0.602963419511472,2.8033270022523586,0.6955467673579341,3.4988737696102934
6.0,6.0,-0.4278143410832908,3.0392962462234108,0.4950436718951349,3.5343399181185444
11.0,6.0,-0.6148499011331555,2.8160940787777045,0.7035382879303907,3.519632366708096
26.0,6.0,-0.45642384769701827,3.0236103152389804,0.5237760656417015,3.5473863808806825
61.0,6.0,-0.9827206665403855,2.4968298171303704,1.093997335911418,3.590827153041789
76.0,6.0,-0.7052753929838691,2.7757542981056567,0.7746257621452408,3.5503800602508977
101.0,6.0,-0.7037629201810568,2.779961765175278,0.7749128789459749,3.5548746441212535
1.0,7.0,-0.6091077828948047,2.819147547696425,0.700738066509864,3.519885614206287
6.0,7.0,-0.42874892373185264,3.0471215906646436,0.4959822717576802,3.5431038624223223
11.0,7.0,-0.6147136541552597,2.828360359330287,0.7027123965208947,3.531072755851182
26.0,7.0,-0.45287701686638543,3.0289545184420716,0.5202198444078419,3.5491743628499126
61.0,7.0,-0.9566956537780886,2.5246488527850093,1.0675799455404282,3.5922287983254377
76.0,7.0,-0.6500650926842153,2.833437226530878,0.7190219814123802,3.552459207943259
101.0,7.0,-0.6480196747669233,2.836572748349159,0.7178020667843062,3.5543748151334653
1.0,8.0,-0.6137012137556921,2.8249969223162,0.7045328915052547,3.5295298138214557
6.0,8.0,-0.4294724073101596,3.047212285097327,0.4967109937786998,3.543923278876029
11.0,8.0,-0.6139182643877451,2.835861544178274,0.7013276392889086,3.5371891834671834
26.0,8.0,-0.4497729151780605,3.0311039092599192,0.5171151529822827,3.548219062242202
61.0,8.0,-0.9343855925199843,2.5450833600610023,1.044854520945134,3.5899378810061395
76.0,8.0,-0.6060709960565631,2.876204383716966,0.674720510337453,3.5509248940544187
101.0,8.0,-0.6036767233800798,2.8791763246536464,0.6726266764970548,3.5518030011507014
1.0,9.0,-0.617041022884425,2.829205252208976,0.7071932636093503,3.5363985158183278
6.0,9.0,-0.4300440178160708,3.046712460515848,0.49728693243141425,3.5439993929472617
11.0,9.0,-0.6126918075266897,2.842201985547856,0.6995912828529401,3.5417932684007947
26.0,9.0,-0.44708528549880894,3.0328928281979772,0.5144315400444881,3.5473243682424638
61.0,9.0,-0.9152589537127713,2.562496353542858,1.0252949526048136,3.587791306147672
