s,t,prices,profits,surplus,welfare
10.0,0.0,-0.41815764907948316,3.0584694282544347,0.48530821450600786,3.5437776427604426
75.0,0.0,-3.0661513427759526,0.5695289006965684,3.26705643406845,3.8365853347650183
1.0,1.0,-0.17569087837415068,0.6423805976113471,0.24344877067369128,0.8858293682850384
6.0,1.0,-0.4035503851720861,0.5476408497499818,0.4725039203500656,1.0201447701000474
11.0,1.0,-0.17569087438720327,0.6423806016026037,0.24344877087102315,0.8858293724736268
26.0,1.0,-0.3949669695448698,0.5364305997442829,0.47788466417035413,1.014315263914637
61.0,1.0,-0.7128498758408445,0.28381463866655143,0.8147338625858073,1.0985485012523588
76.0,1.0,-1.2081944354064205,-0.20842695423127675,1.298952138799325,1.0905251845680484
101.0,1.0,-2.2271922950018324,-1.2271923797573783,2.4252345474652386,1.1980421677078603
1.0,2.0,-0.32309630570884046,0.5581199351057324,0.39686247023177684,0.9549824053375094
6.0,2.0,-0.4129292169260205,1.4468714204764885,0.481116472556212,1.9279878930327004
11.0,2.0,-0.3560265578503018,0.5435775008528102,0.4339992908967348,0.9775767917495451
26.0,2.0,-0.37869919712086886,1.4059204875247062,0.46408372829497097,1.8700042158196775
61.0,2.0,-1.0700972439178487,-0.08176298388912447,1.1566505883069649,1.0748876044178404
76.0,2.0,-0.9484658234455027,0.7908542401683801,1.0676844824586667,1.858538722627047
101.0,2.0,-1.1889358656018099,0.727570773586187,1.3291112521851713,2.0566820257713583
1.0,3.0,-0.4433227117706711,0.7040560851336386,0.5188011962128968,1.2228572813465355
6.0,3.0,-0.4197376148126476,2.0268117947407074,0.487459004652404,2.514270799393111
11.0,3.0,-0.46251283165673734,0.8994993682279092,0.5433101515748255,1.4428095198027342
26.0,3.0,-0.7938371757497515,1.5990604039722607,0.8732214824666215,2.472281886438882
61.0,3.0,-0.8727023721919439,0.900029697159854,0.9770445358858364,1.8770742330456904
76.0,3.0,-1.2825210164564405,1.036735982178925,1.3855105733055053,2.42224655548443
101.0,3.0,-2.155325192394188,0.3462580223499551,2.311621461437583,2.657879483787538
1.0,4.0,-0.5203815663073175,1.0315112555567651,0.5955698012001455,1.62708105675691
6.0,4.0,-0.42502427157073974,2.517685989713594,0.4924482030229051,3.0101341927364986
11.0,4.0,-0.6366483636173998,1.2983257041963245,0.7183591979607868,2.0166849021571114
26.0,4.0,-0.9930061872680425,1.9162554821970261,1.0663917628602029,2.982647245057228
61.0,4.0,-1.1274605607912205,1.228464719855843,1.2202358908874646,2.4487006107433067
76.0,4.0,-1.51489494800086,1.3083547293195479,1.602872421657488,2.911227150977036
101.0,4.0,-2.667027072193741,0.31001281812441805,2.8325163872945813,3.1425292054189993
1.0,5.0,-0.5723219621002665,1.456630179879398,0.6471735024167863,2.1038036822961854
6.0,5.0,-0.42998584281453284,2.9599614573568656,0.4972205363946759,3.4571819937515427
11.0,5.0,-0.8103984675553059,1.6680864608807875,0.8886603107346431,2.5567467716154293
26.0,5.0,-1.4119589423438907,1.9752170742028514,1.4745636005144456,3.4497806747172963
61.0,5.0,-1.2875539520262758,1.5709858346344086,1.3696137525540253,2.9405995871884336
76.0,5.0,-1.927143974578445,1.3530160052607734,2.0064326211775834,3.3594486264383545
101.0,5.0,-3.211568070638438,0.10058961965808787,3.4025713826054447,3.503161002263533
1.0,6.0,-0.6179926491286197,1.8983224786386832,0.691688594216411,2.5900110728550936
6.0,6.0,-0.43198660575276154,3.035217175788298,0.49919394083567387,3.5344111166239713
11.0,6.0,-1.0558977488146033,1.9244980701417704,1.1273960702594958,3.051894140401266
26.0,6.0,-1.2828804286733768,2.2140704303142433,1.3448659629652064,3.558936393279451
61.0,6.0,-1.6027367691132768,1.713291604643482,1.6773099229373065,3.390601527580787
76.0,6.0,-1.8879547096734222,1.5776924992993946,1.9653807754379204,3.5430732747373153
101.0,6.0,-3.3373093163486702,0.1379917044867494,3.5346322746570182,3.672623979143768
1.0,7.0,-0.6726242134220696,2.2296484929469833,0.744325410043194,2.9739739029901777
6.0,7.0,-0.4330862815708591,3.042916086245997,0.5002965009273941,3.5432125871733895
11.0,7.0,-1.1385212338420898,2.1385033570781813,1.206304592231958,3.3448079493101397
26.0,7.0,-1.087615725798135,2.417006851001866,1.1508306095736494,3.567837460575515
61.0,7.0,-1.5442788280085473,1.9262173331736328,1.6174520336675615,3.5436693668411943
76.0,7.0,-1.6477377898415295,1.8580235563269083,1.7261121991197075,3.5841357554466153
101.0,7.0,-3.348279194570061,0.20352759957274583,3.546110594483028,3.749638194055774
1.0,8.0,-0.7102149635933053,2.4529513253837023,0.780125388744392,3.2330767141280963
6.0,8.0,-0.433894942974568,3.0429268556967073,0.5011106302532456,3.5440374859499544
11.0,8.0,-1.087694601981104,2.323923877054274,1.1543781760494614,3.4783020531037336
26.0,8.0,-0.9310104610119014,2.568105259876381,0.9953209375039875,3.56342619738037
61.0,8.0,-1.3500711435361354,2.149625901650241,1.4239643609200292,3.57359026257027
76.0,8.0,-1.432092430387654,2.0777650703513753,1.5115347244623618,3.5892997948137366
101.0,8.0,-3.3505735444792792,0.24113322537127074,3.5485002948978597,3.7896335202691303
1.0,9.0,-0.7146165601426242,2.603637702787809,0.7833965688474366,3.3870342716352444
6.0,9.0,-0.43453592341002867,3.0423580373107426,0.5017563751852248,3.544114412495967
11.0,9.0,-0.984542417777857,2.479218410726808,1.05132185256068,3.5305402632874876
26.0,9.0,-0.8126214136695894,2.681209357183678,0.8777684589108897,3.5589778160945666
61.0,9.0,-1.1797302845247943,2.3218789676907163,1.254416938805494,3.5762959064962114
