s,t,prices,profits,surplus,welfare
10.0,0.0,-0.41815764907036435,3.0584694282544347,0.4853082144979858,3.5437776427524206
75.0,0.0,-3.0661513427794773,0.5695289006931673,3.267056434071886,3.8365853347650534
1.0,1.0,-0.7408807639894595,0.07719071199574823,0.8212407189556077,0.8984314309513559
6.0,1.0,-0.40457856739281506,0.5469185998825892,0.47340216407191255,1.0203207639545018
11.0,1.0,-36.2955688461577,-35.47749737017249,36.46234776271558,0.9848503925430876
26.0,1.0,-27.3311224480776,-26.339021233805386,27.378806443396467,1.0397852095910807
61.0,1.0,-38.74317338145268,-37.74650886694529,38.944078385190394,1.1975695182451034
76.0,1.0,-43.67020241599065,-42.6963456845711,43.79350489429315,1.0971592097220508
101.0,1.0,-44.18838238631777,-43.18838238631777,44.38642443790633,1.1980420515885584
1.0,2.0,-0.602944870486176,1.157263034329055,0.703250683742328,1.8605137180713827
6.0,2.0,-0.41591029357396087,1.4443202203620735,0.4840508681166985,1.9283710884787721
11.0,2.0,-6.4459691577600084,-4.607188210514204,6.521542658003046,1.9143544474888425
26.0,2.0,-3.963060246027869,-1.998013349980992,4.015640073370899,2.0176267233899066
61.0,2.0,-10.06799892166422,-8.10145859806913,10.170196165727539,2.068737567658409
76.0,2.0,-3.9630001951504608,-2.005383336488827,4.099469522822472,2.0940861863336444
101.0,2.0,-10.27353531532604,-8.295125705245482,10.358302181617788,2.0631764763723037
1.0,3.0,-0.5598389119595264,1.778808883100063,0.6565658617757061,2.4353747448757694
6.0,3.0,-0.419658903265109,2.027223454411402,0.48735399379183136,2.5145774482032337
11.0,3.0,-0.6990970900356206,1.7116938958873618,0.7888934519650185,2.5005873478523806
26.0,3.0,-0.5721948975097063,1.9322771497695856,0.640544776259629,2.5728219260292144
61.0,3.0,-1.1553094382708575,1.3626805832887976,1.2605892852774734,2.6232698685662714
76.0,3.0,-1.0957011272068928,1.4197912780410837,1.2218638622505804,2.641655140291664
101.0,3.0,-1.105613433653543,1.428573669072521,1.1872418789870915,2.6158155480596124
1.0,4.0,-0.5579617493944676,2.2801062351508867,0.6511969130075619,2.9313031481584493
6.0,4.0,-0.4236758031122794,2.5193348363851618,0.4910748602805121,3.0104096966656733
11.0,4.0,-0.6122889499362371,2.28770526824008,0.7025376235020394,2.990242891742118
26.0,4.0,-0.4835932218909065,2.510046608432425,0.5517687042935157,3.0618153127259418
61.0,4.0,-1.0204188998831145,1.9692965542482972,1.1175212605044584,3.086817814752756
76.0,4.0,-1.0706472067111332,1.910319822345721,1.1881774206539906,3.0984972429997124
101.0,4.0,-0.8953153757882066,2.1126741070085244,0.9728414600356686,3.085515567044194
1.0,5.0,-0.5615159209423851,2.7294488579208123,0.6515426032009048,3.3809914611217176
6.0,5.0,-0.426446608874792,2.9636536213464995,0.49369369180338146,3.4573473131498815
11.0,5.0,-0.5870152692698632,2.762508754883503,0.6745329646772517,3.4370417195607543
26.0,5.0,-0.47505433047003687,2.9615309883869387,0.5430188370291034,3.5045498254160434
61.0,5.0,-0.935729800458622,2.48834045373384,1.0249537220374563,3.5132941757712968
76.0,5.0,-0.9813216392025864,2.4324942498722,1.0874230846674031,3.519917334539605
101.0,5.0,-0.7744960354520449,2.668993284258885,0.8479674460859546,3.5169607303448407
1.0,6.0,-0.5608181080173912,2.826358648351039,0.6480045677480663,3.4743632160991043
6.0,6.0,-0.4278127598382434,3.039320073381192,0.49504211022698213,3.534362183608174
11.0,6.0,-0.5795090605909338,2.830022805281916,0.6645198926561192,3.4945426979380367
26.0,6.0,-0.46799439563366957,3.0099832432921354,0.5358349561878866,3.5458181994800224
61.0,6.0,-0.8682718227644862,2.605818763606987,0.9518110905945139,3.557629854201501
76.0,6.0,-0.9238113564318692,2.539013904141434,1.0207973350206638,3.559811239162098
101.0,6.0,-0.7037887731400987,2.7799294778038486,0.7749432433075074,3.554872721111354
1.0,7.0,-0.5573038968747235,2.852489678773315,0.6419128696376211,3.4944025484109353
6.0,7.0,-0.42874764668091864,3.0471261422031057,0.49598101789165805,3.543107160094763
11.0,7.0,-0.5711895817820438,2.8520026884382337,0.6539136649427736,3.5059163533810103
26.0,7.0,-0.4624822929981114,3.0173926745086024,0.53022966782523,3.5476223423338316
61.0,7.0,-0.8045897189963914,2.6734425243181112,0.8839813968521033,3.557423921170214
76.0,7.0,-0.8653964347226442,2.6038420433028007,0.955253721339873,3.559095764642673
101.0,7.0,-0.648052332185753,2.8364497040956302,0.7178385774603004,3.554288281555931
1.0,8.0,-0.5517472108561555,2.8696215522706696,0.6340332071028092,3.5036547593734806
6.0,8.0,-0.4294714551823387,3.04721340566599,0.4967100618576077,3.543923467523596
11.0,8.0,-0.5617414656372021,2.869892643297128,0.6424024298946335,3.5122950731917606
26.0,8.0,-0.4577309427345746,3.0215117874159265,0.5254016718133395,3.546913459229263
61.0,8.0,-0.7464422560765582,2.731538722029648,0.8227865655468423,3.554325287576491
76.0,8.0,-0.8084569779558023,2.662904508664217,0.8928202847114972,3.5557247933757106
101.0,8.0,-0.603711565961706,2.8790669980251713,0.672664730929187,3.5517317289543575
1.0,9.0,-0.544748770934011,2.8855841281453487,0.6249658147701463,3.5105499429154943
6.0,9.0,-0.4300433181588549,3.046712988111281,0.49728624929358595,3.5439992374048654
11.0,9.0,-0.5516390690651832,2.8869323211849895,0.6304615957283892,3.517393916913379
26.0,9.0,-0.4536556233262228,3.0249684281332465,0.5212625221842774,3.5462309503175224
61.0,9.0,-0.6949103446357455,2.7827652066129667,0.7690053759342649,3.5517705825472317
