s,t,prices,profits,surplus,welfare
11.0,12.0,-0.46079103937117327,3.0166888968062255,0.5281490854878671,3.5448379822940947
26.0,12.0,-0.4422849792350989,3.0362402012958336,0.5095064536043471,3.5457466549001815
61.0,12.0,-0.5017004973347603,2.9771221389282423,0.5694218328712416,3.5465439717994838
76.0,12.0,-0.5025395077815861,2.976306516276849,0.5702691579987299,3.5465756742755765
101.0,12.0,-0.43229903329522423,3.044595959086725,0.4996372331339382,3.5442331922206622
1.0,13.0,-0.4705261477417934,2.9992468684684797,0.5380323788520535,3.537279247320532
6.0,13.0,-0.43146384902385754,3.045331067556359,0.4987166613957397,3.5440477289521004
11.0,13.0,-0.4550650908781631,3.022885728429446,0.5224014742129198,3.545287202642366
26.0,13.0,-0.4404426368958261,3.0377004266410887,0.5076707899713327,3.5453712166124203
61.0,13.0,-0.48749604988496215,2.990879605063041,0.5551213179463809,3.5460009230094225
76.0,13.0,-0.48817353915754397,2.990219828542657,0.5558061958361981,3.546026024378854
101.0,13.0,-0.4318670754935927,3.044984084087308,0.4991666639370197,3.544150748024326
1.0,14.0,-0.4622736230955422,3.0116583337229197,0.5297274171263383,3.5413857508492574
6.0,14.0,-0.43164365883294903,3.045153329076093,0.49889782153780515,3.544051150613899
11.0,14.0,-0.4505233738618953,3.0274112763672494,0.5178428479358573,3.5452541243031064
26.0,14.0,-0.4389269044272831,3.03891908786496,0.5061607393629449,3.5450798272279065
61.0,14.0,-0.4761931812309379,3.0018351942763166,0.5437424852269868,3.5455776795033036
76.0,14.0,-0.4767410753115638,3.0013006648041025,0.5442969151888989,3.5455975799930024
101.0,14.0,-0.43170914393222204,3.0451180131195823,0.4989880174926325,3.5441060306122156
1.0,15.0,-0.4559389453602429,3.01984029300156,0.5233516286100279,3.543191921611589
6.0,15.0,-0.4317861001388927,3.0450125146064946,0.4990413304793146,3.5440538450858097
11.0,15.0,-0.44689610115077755,3.0308793164336834,0.5142024405144665,3.5450817569481496
26.0,15.0,-0.4376837568250573,3.039931206337705,0.5049223789942855,3.5448535853319907
61.0,15.0,-0.46720083292341463,3.010557443417981,0.5346900678726081,3.5452475112905866
76.0,15.0,-0.4676446351183526,3.010123668640514,0.53513963124149,3.5452632998820044
101.0,15.0,-0.4316915331158852,3.0451227875628666,0.49895950043833603,3.544082288001203
1.0,16.0,-0.45100725464618385,3.025556541611257,0.5183876236954468,3.5439441653067014
6.0,16.0,-0.4318989330701247,3.044900959652492,0.4991550075855833,3.544055967238076
11.0,16.0,-0.4439907904449432,3.033604511795065,0.5112869454181531,3.544891457213216
26.0,16.0,-0.4366670498076857,3.040768195317757,0.5039096715072778,3.544677866825034
61.0,16.0,-0.46004801101702314,3.017500016003096,0.5274897376057646,3.5449897536088604
76.0,16.0,-0.46040811416493277,3.0171473849851687,0.5278549049068691,3.5450022898920377
101.0,16.0,-0.43174008269654734,3.0450676155435015,0.49900247496132616,3.5440700905048272
1.0,17.0,-0.4471339947811924,3.029737574903073,0.5144889243668989,3.544226499269971
6.0,17.0,-0.431988307614493,3.0448125891787203,0.4992450496601478,3.544057638838869
11.0,17.0,-0.4416615195744887,3.035772070147837,0.5089497785865946,3.5447218487344307
26.0,17.0,-0.4358376773832231,3.0414577338182878,0.5030836154689948,3.5445413492872833
61.0,17.0,-0.4543594530988423,3.0230248050786863,0.5217635942139578,3.5447883992926434
76.0,17.0,-0.4546521798065475,3.022737601020085,0.5220607624927519,3.5447983635128377
101.0,17.0,-0.43181475654671636,3.0449897234545285,0.49907443688716585,3.5440641603416942
1.0,18.0,-0.44407609025488803,3.0328960716905184,0.5114109726301953,3.5443070443207163
6.0,18.0,-0.43205909741434245,3.0447425883478227,0.4993163673461116,3.5440589556939357
11.0,18.0,-0.43979399075281034,3.0375054772068357,0.507076122385493,3.5445815995923295
26.0,18.0,-0.43516271797601225,3.0420238736458876,0.5024113872776155,3.544435260923504
61.0,18.0,-0.4498362226811323,3.0274204075949736,0.5172106166314354,3.544631024226407
76.0,18.0,-0.45007465036820604,3.0271860221288494,0.5174529329244586,3.544638955053307
101.0,18.0,-0.4318948241863913,3.0449082616408063,0.4991533031306659,3.5440615647714724
1.0,19.0,-0.4416546657394845,3.0353325500735595,0.5089737392080586,3.544306289281618
6.0,19.0,-0.43211516442474435,3.0446871413565426,0.4993728518434623,3.544059993200005
11.0,19.0,-0.4382972278171573,3.038894669180463,0.5055745968743359,3.5444692660547967
26.0,19.0,-0.43461461486284214,3.042487282612329,0.5018655193291996,3.544352801941528
61.0,19.0,-0.44624023008407293,3.0309169004752583,0.5135910689440175,3.544507969419275
76.0,19.0,-0.4464348460850367,3.0307252087735272,0.5137890846332103,3.5445142934067366
101.0,19.0,-0.4319702887570984,3.044832348166213,0.4992283414205924,3.544060689586806
1.0,20.0,-0.4397340775129023,3.0372362468879985,0.5070406774865552,3.544276924374552
6.0,20.0,-0.4321595687417649,3.0446432243392985,0.4994175863641813,3.5440608107034803
11.0,20.0,-0.43709828658225847,3.0400086471118946,0.5043719460356121,3.5443805931475048
26.0,20.0,-0.4341704170918393,3.0428655583805293,0.5014231399752316,3.54428869835576
61.0,20.0,-0.4433818849713259,3.033697654244864,0.5107140613020016,3.544411715546866
76.0,20.0,-0.443541107388462,3.0335405176143877,0.5108762527268316,3.5444167703412193
101.0,20.0,-0.4320369755380493,3.044765676191276,0.49929498171445547,3.544060657905732
