s,t,pr_s1,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
1.0,1.0,0.07172282459296003,0.777014658685608,0.13529292620654554,0.0,0.07709018778495827,0.010602227322888179,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,0.054451684701209896,0.0,0.46367560550676323,0.4999973631056229,0.0,0.03632439449323676,2.6368943770770346e-6,0.0,0.0,0.0,0.0,0.0
11.0,1.0,0.23477478094364426,0.0,0.0,0.9999947262163573,0.0,0.0,5.273783642690997e-6,0.0,0.0,0.0,0.0,0.0
16.0,1.0,0.07459893154086102,0.0,0.0,0.0,0.7434980591645128,0.19411152200736145,0.0,0.04947967826027725,0.01291074056784841,0.0,0.0,0.0
36.0,1.0,0.0645323820636842,0.004020483726261819,0.0,0.12236217816366465,0.0,0.4688180588770397,0.3688585836450537,0.0,0.031181941122960292,0.0,0.0047587544650198365,0.0
66.0,1.0,0.1545266924290241,0.0,0.0,0.2498691045979959,0.0,0.0,0.7499355114036035,0.0,0.0,0.0,0.00019538399840072482,0.0
96.0,1.0,0.09540724347820703,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0
111.0,1.0,0.07215997424031874,0.0,0.0,0.00394146008622359,0.0,0.0,0.11844660842352393,0.0,0.7496670349526975,0.0,0.1233977061549922,0.0045471903825627605
136.0,1.0,0.04541167491521043,0.0,0.0,0.2299696330197441,0.0,0.0,0.0,0.0,0.0,0.4995284240673147,0.0,0.27050194291294116
151.0,1.0,0.0563132517403629,0.007915928110690558,0.0,0.017636762561039247,0.0,0.0,0.46254500256906395,0.0,0.0,0.0,0.4910939245255791,0.02080838223362705
176.0,1.0,0.07610055935451744,0.0,0.0,0.458751362629439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541248637370561
1.0,3.0,0.044421281123884826,0.4697495626959686,0.1593727683076666,0.15792388686910985,0.13190761028155895,0.052818376933858074,0.016004005686957243,0.008688635872442813,0.0032051417030881492,0.0,0.00032341145606627075,6.6001932834116345e-6
6.0,3.0,0.023812792705000155,1.8638875222320382e-5,0.09971282163546791,0.8515040291326132,6.838913115510473e-7,0.02379534278559478,0.023176475590708866,0.0,0.0015224309256554392,0.0,0.00026312136968918595,6.455793736697594e-6
11.0,3.0,0.47178431762116735,1.2682662343626074e-13,0.0,0.999987777118851,0.0,0.0,1.2220267515751023e-5,0.0,0.0,0.0,2.59855739500553e-9,1.4949255660871964e-11
