s,t,pr_s1,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
1.0,1.0,0.08153768171879516,0.8969144989067468,0.0,0.0,0.10308550109325318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,0.11872935144236173,0.0,0.9852512266539865,0.0,0.0,0.014748773346013605,0.0,0.0,0.0,0.0,0.0,0.0
11.0,1.0,0.17797665329402185,0.0,0.0,0.9999947046845669,0.0,0.0,5.295315433192681e-6,0.0,0.0,0.0,0.0,0.0
16.0,1.0,0.09308102288463886,0.0,0.0,0.0,0.9208057506377743,0.0,0.0,0.07919424936222574,0.0,0.0,0.0,0.0
36.0,1.0,0.1126239664534518,0.0,0.22824956988911094,0.006051187423570435,0.0,0.7354633239622373,0.01816432213269824,0.0,0.012053626051171887,0.0,1.7970541210998047e-5,0.0
66.0,1.0,0.12321853789704096,0.0,0.0,0.24985105349044573,0.0,0.0,0.749916164217484,0.0,0.0,0.0,0.00023278229207033068,0.0
96.0,1.0,0.007199477224715891,0.0,0.0,0.0,0.0,0.31716596825473564,0.0,1.0964905206990418e-10,0.6828340316356153,0.0,0.0,0.0
111.0,1.0,0.10254364296420172,0.0,0.015231382057280054,0.004114723366073159,0.0,0.17148556542498325,0.13274242879361564,0.0,0.4330924149194319,0.08523815801569534,0.15324069661899947,0.004854630803921192
136.0,1.0,0.0470704119768389,0.0,0.07729068726560132,0.22486745129911603,0.0,0.0,0.0,0.0,0.0,0.4325363737295326,0.0,0.26530548770575013
151.0,1.0,0.060741109846283003,0.0,0.0,0.014112810228698904,0.0,0.0,0.4545757064082194,0.0,0.0,0.0,0.5146607588568322,0.016650724506249562
176.0,1.0,0.07527814429765015,0.0,0.0,0.4587512557417693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5412487442582308
1.0,3.0,0.06583749242079028,0.7242124166286931,0.0,0.0,0.2581502442904308,0.0008922166053081745,0.0,0.015268283641929314,0.0014768388336385534,0.0,0.0,0.0
6.0,3.0,0.1741747215811726,0.0,0.960806867501984,1.5171416059045263e-5,0.0,0.039050022102738155,3.432619281973913e-5,0.0,8.755563862257112e-5,3.5282762992230613e-6,2.4665766480809516e-6,6.229482916746108e-8
11.0,3.0,0.30725070272404764,0.0,0.0,0.9999877659592067,0.0,0.0,1.2231382279860484e-5,0.0,0.0,0.0,2.6428690318434353e-9,1.5644734875932964e-11
16.0,3.0,0.09666792002013463,0.0,0.003895609256889594,0.0002487484945322567,0.8051968759310503,0.036987016473814305,0.00899075022902263,0.10797774615808613,0.02698919638654821,0.000747907808584004,0.008874399958027681,9.17493034448134e-5
36.0,3.0,0.10563196245879337,0.0,0.5131371232969221,0.023282249940391554,0.0,0.41752852010551667,0.02820489845694186,0.0,0.014007948333818642,0.0023139265358850954,0.0014691928993994052,5.6140431124386904e-5
66.0,3.0,0.12389190996174779,0.0,0.0,0.5777699959728029,0.0,0.0,0.4219590341790465,0.0,0.0,0.0,0.00026558873346118467,5.381114689568286e-6
96.0,3.0,0.011204184528594263,0.0,0.11968428630823955,0.03766465038390978,0.0,0.40113222303788754,0.1375613700094837,1.4521457545166582e-11,0.1557122605719794,0.0744280469312161,0.07009318350657004,0.00372397923619247
111.0,3.0,0.02884483515768451,0.0,0.11478422739268254,0.10737453194325189,0.0,0.2631660790028791,0.2132757554567306,0.0,0.11901652556036653,0.11024556777076511,0.0672483379789482,0.0048889748943760705
136.0,3.0,0.042967734335911736,0.0,0.20361382363618058,0.4459869999052846,0.0,0.003195509718583301,3.917231132521424e-6,0.0,2.86140955581908e-6,0.2849061003722796,5.346346997874202e-10,0.062290787192349054
151.0,3.0,0.024834772976231854,0.0,0.0,0.31135089019437945,0.0,0.0,0.5527628531317399,0.0,0.0,0.0,0.12522932937112286,0.010656927302757857
176.0,3.0,0.01869376383489131,0.0,0.0,0.8760767257547062,0.0,0.0,5.873310028419032e-6,0.0,0.0,0.0,5.368692246366232e-10,0.12391740039839633
1.0,5.0,0.05321713069846392,0.5853884376831031,0.000342022545445001,0.00010054368191928133,0.3638865821171813,0.0016303829659793526,0.0006381423925818896,0.04685238572214793,0.000730976325878965,2.807811713819699e-5,0.0003977180411173237,4.73040750762726e-6
6.0,5.0,0.21441675852350955,0.0,0.9417240333444589,6.064053614151615e-5,0.0,0.05789633463196593,9.25154086125183e-5,0.0,0.00019058673406493245,2.246448586464062e-5,1.2985467273796996e-5,4.3939161776665964e-7
11.0,5.0,0.3799233974258185,0.0,0.0,0.9999838618800477,0.0,0.0,1.6132840809208324e-5,0.0,0.0,0.0,5.205293170614205e-9,7.385003819471129e-11
16.0,5.0,0.09741837784373118,0.0,0.014324650775549296,0.007292586001036383,0.7077155741638617,0.03474269693678976,0.019289408730178693,0.20181371849282367,0.006572793771649238,0.0011054662985419863,0.007013317179831755,0.0001297876497372719
36.0,5.0,0.0867146275848299,0.0,0.661750770832498,0.04115099551891092,0.0,0.25417195828209055,0.02772262763683387,0.0,0.009658041391600898,0.003737636944517187,0.0017217433451755357,8.62260483727925e-5
66.0,5.0,0.08960904763700407,0.0,0.0,0.7622997092725161,0.0,0.0,0.23751121720149201,0.0,0.0,0.0,0.0001829491035943664,6.124422397578692e-6
96.0,5.0,0.022606009475408365,0.0,0.24197175426020553,0.11525893529243465,0.0,0.3559945732155246,0.13990001948434677,1.4520427042408648e-11,0.04501118982880854,0.06991487839922415,0.029295268207939405,0.0026533812969959814
111.0,5.0,0.008764193118426508,0.0,0.21308190068196423,0.21744331358248503,0.0,0.24052667357596136,0.17574066147289782,0.0,0.03422327049932453,0.0896788893568999,0.02639703019802188,0.0029082606324453138
136.0,5.0,0.03262389409252036,0.0,0.28538921131848444,0.49257464547415136,0.0,0.008898283824817296,1.3713517214564747e-5,0.0,1.9265751364462753e-5,0.19437542141553785,7.215353338963848e-7,0.018728737163096275
151.0,5.0,0.008889511819218841,0.0,0.0,0.5780096548745014,0.0,0.0,0.38476336933230226,0.0,0.0,0.0,0.03276288894831589,0.004464086844880376
176.0,5.0,0.00581705178106876,0.0,0.0,0.9649824855698595,0.0,0.0,1.171598977497263e-5,0.0,0.0,0.0,2.7795102148945294e-9,0.035005795660855335
1.0,10.0,0.03127171227818604,0.3439888350600464,0.0011941652060910568,0.0010789261456620844,0.4834819438308474,0.0009956615089543764,0.0005485087661288858,0.16851513553548442,0.00010289094124013627,2.200731017318799e-5,7.006635486996263e-5,1.8593405019034356e-6
6.0,10.0,0.26444224692198587,0.0,0.9100077488572307,0.0003372639137544359,0.0,0.08888132879277261,0.0002552994315689816,0.0,0.0003706170176562127,0.00010320057894471606,4.243415715160939e-5,2.1072509205430442e-6
11.0,10.0,0.4616541649518913,0.0,0.0,0.9999800288467205,0.0,0.0,1.996264608808178e-5,0.0,0.0,0.0,8.311985821524053e-9,1.9520590903340096e-10
16.0,10.0,0.09057088547262791,0.0,0.030202057053586154,0.02799123972035465,0.5127977963680597,0.019708476287737788,0.00896703688886154,0.39663210782578806,0.002058980194883161,0.000599925200421769,0.001012533703142843,2.9846757164189093e-5
36.0,10.0,0.05766756077166697,0.0,0.7859614510329173,0.07374363170738292,0.0,0.11851889252003651,0.015058999572201477,0.0,0.002689443461136574,0.0032197075607916237,0.0007449484758575552,6.292566967548908e-5
66.0,10.0,0.02683497280585635,0.0,0.0,0.9434528038968877,0.0,0.0,0.0564947202970648,0.0,0.0,0.0,5.002081944619949e-5,2.454986601582343e-6
96.0,10.0,0.051377022125072086,0.0,0.4331790451226916,0.25050741107425645,0.0,0.224222195890657,0.05263574589739302,1.4520427031245251e-11,0.0038609622869016486,0.03183882864929588,0.0031513106439304134,0.000604500420353666
111.0,10.0,0.001129933566243977,0.0,0.3640559464044675,0.37635132264205606,0.0,0.15669206977499706,0.05767126982344336,0.0,0.0032548401573612505,0.038149490489959796,0.003155436872325037,0.0006696238353900608
136.0,10.0,0.013516293018493865,0.0,0.3842643024648607,0.5137234687950302,0.0,0.02532454371318131,6.28446617893946e-5,0.0,9.153516950476019e-5,0.07474606341384554,8.412864784492292e-6,0.0017788289170040136
151.0,10.0,0.00104301011977055,0.0,0.0,0.8929574655634622,0.0,0.0,0.10345156915343265,0.0,0.0,0.0,0.0032379317781349444,0.00035303350496992996
176.0,10.0,0.0004921979682051242,0.0,0.0,0.9980722521652363,0.0,0.0,1.8743726447672863e-5,0.0,0.0,0.0,7.3358471715420186e-9,0.00190899677246908
1.0,30.0,0.003728939356489569,0.04101833292138526,0.0018487467336269284,0.001705216605592924,0.29913002487698637,0.0003340685340154774,3.722388900318704e-6,0.6558374426491731,8.981752617844596e-5,1.5622764745526814e-6,3.0717748370608624e-5,3.4773929612627123e-7
6.0,30.0,0.29041493275663394,0.0,0.8729847455222539,0.002738635373098979,0.0,0.12287595874073776,0.0004737266542247315,0.0,0.000558965830538762,0.0002809776195744286,8.148268352011665e-5,5.50757605160314e-6
11.0,30.0,0.4914418902288451,0.0,0.0,0.999978836457715,0.0,0.0,2.1153780237757153e-5,0.0,0.0,0.0,9.508169864807418e-9,2.5387891878473003e-10
16.0,30.0,0.04004382421585619,0.0,0.04257051675954463,0.03787169891092774,0.14135204149743175,0.007451910362691548,6.607787135510019e-5,0.7680778558520424,0.0019085055553943685,3.7035255908219414e-5,0.0006564687563482873,7.889178355586602e-6
36.0,30.0,0.042997702038024714,0.0,0.7908320642820477,0.09697669676276129,0.0,0.1104882009493233,0.0005720899556028868,0.0,0.0006039599296326721,0.00036817099068999534,0.00014720497543779405,1.161215450455211e-5
66.0,30.0,0.00028088030817974334,0.0,0.0,0.9997963180258103,0.0,0.0,0.00020185086928503832,0.0,0.0,0.0,1.7674402475903966e-6,6.366465858569187e-8
96.0,30.0,0.12944684531961234,0.0,0.5867879901474805,0.31105928851812603,0.0,0.09813596474478782,0.0006153403932490458,1.4520427031245253e-11,0.0011526372314883111,0.0011019131356801762,0.0010482064696395068,9.865934502904687e-5
111.0,30.0,0.0005388652423041007,0.0,0.47757074618079665,0.4405036445076101,0.0,0.07720300235990321,0.0005336727847889955,0.0,0.00135934074886363,0.0012200368184846306,0.0014716720122473796,0.0001378845873062939
136.0,30.0,0.00046396585235095164,0.0,0.42196945069722336,0.5184547463118623,0.0,0.056485616726812696,0.00022345157409619831,0.0,0.00025429084324891916,0.0020939282790484646,3.587969306348916e-5,0.00048263587464543147
151.0,30.0,0.0005201488624457747,0.0,0.0,0.9973291538258735,0.0,0.0,0.0003574585650952104,0.0,0.0,0.0,0.002248218717267234,6.51688917649798e-5
176.0,30.0,0.00012200581925827572,0.0,0.0,0.9994465572179179,0.0,0.0,2.1138553141894633e-5,0.0,0.0,0.0,9.482591651380728e-9,0.0005322947463499083
1.0,100.0,2.1832486918669008e-6,2.4015735610535907e-5,0.0018870520836446287,0.0017302929175466474,0.006710874119647488,0.00027437977334862206,1.1065101253033743e-6,0.9892509105922866,8.956481039138594e-5,7.382336704110478e-7,3.072163424906014e-5,3.4358947933256105e-7
6.0,100.0,0.28839086034552613,0.0,0.8606267030123365,0.012736653732649024,0.0,0.1251277646644246,0.0004881749837631391,0.0,0.0005954994905464671,0.0003070074825094576,0.00011006358374876063,8.133050023587576e-6
11.0,100.0,0.4949313351226232,0.0,0.0,0.9999788320259391,0.0,0.0,2.1157603666974333e-5,0.0,0.0,0.0,1.0097567246898869e-8,2.72832287934042e-10
16.0,100.0,0.0007513835355577679,0.0,0.043245470745533594,0.03842560547733976,0.0015543447714879606,0.006287887895373926,2.533156240293394e-5,0.907875552577986,0.0019037657349360426,1.7489438878489138e-5,0.0006567560527143338,7.795743346594933e-6
36.0,100.0,0.0419300689516539,0.0,0.7790062051601123,0.10618010610507662,0.0,0.11326059925409292,0.00044387862056134405,0.0,0.0006370729578736069,0.00028684993963413454,0.00017226726404783325,1.3020698602894091e-5
66.0,100.0,0.00017396858051818364,0.0,0.0,0.9999771765986779,0.0,0.0,2.1157568976190165e-5,0.0,0.0,0.0,1.6107683352606777e-6,5.5064016220574766e-8
96.0,100.0,0.17246604210770847,0.0,0.5925537400962839,0.3183566735358556,0.0,0.08615609061424889,0.0003426854087032042,1.4520427031245251e-11,0.0011073310479534667,0.00033477314090524663,0.0010555616836802925,9.314445785142426e-5
111.0,100.0,0.0005412732161409975,0.0,0.48016665681195264,0.4464417054923427,0.0,0.0698145599005845,0.00028167384904255693,0.0,0.0013347252738785621,0.00034968612492213696,0.0014796679232858842,0.00013132462399429928
136.0,100.0,0.00016488539404258055,0.0,0.41481363589092446,0.5233052868199334,0.0,0.060309476366119476,0.00024623327172612527,0.0,0.0002860460619714399,0.0005171949739485101,5.199592581788783e-5,0.00047013068956231537
151.0,100.0,0.0005278728608253945,0.0,0.0,0.9976658021236617,0.0,0.0,2.1108665083663288e-5,0.0,0.0,0.0,0.00224793646050505,6.515275075450304e-5
176.0,100.0,0.0001201266367145925,0.0,0.0,0.999446551519832,0.0,0.0,2.1146341648584996e-5,0.0,0.0,0.0,1.0075127727713039e-8,0.0005322920633970581
