s,t,pr_s1,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11
1.0,1.0,0.07335922525487938,0.7662864897790971,0.17078844131466114,0.0,0.05350910956293307,0.009415959343308616,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1.0,0.10393344847744118,0.0,0.9080390556264452,0.04190029795270077,0.0,0.05005999540018659,6.510206675817542e-7,0.0,0.0,0.0,0.0,0.0
11.0,1.0,0.18397931595296252,0.0,0.0,0.9999844636674052,0.0,0.0,1.5536332594795985e-5,0.0,0.0,0.0,0.0,0.0
16.0,1.0,0.06468953535598243,0.036300712131582355,0.014939572457828976,0.0,0.6580757793528738,0.22818421002430456,0.0,0.04629156631380956,0.01620815971960076,0.0,0.0,0.0
36.0,1.0,0.0948716412213426,0.0,0.049500863852917944,0.03518608607652069,0.0,0.7559278886669687,0.10565237856687137,0.0,0.05369494391640367,0.0,3.78389203177021e-5,0.0
66.0,1.0,0.12125952686770926,0.0,0.0,0.24976557149438536,0.0,0.0,0.7499653590814952,0.0,0.0,0.0,0.0002690694241195843,0.0
96.0,1.0,0.09511741511943722,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
111.0,1.0,0.09408851403169823,0.0,0.0,0.000587637453303509,0.0,0.0,0.016345594099929465,0.0,0.9650705507126761,0.0,0.017284353344614214,0.0007118643894768163
136.0,1.0,0.04545442721160741,0.0,0.0,0.2260927288262346,0.0,0.0,0.0,0.0,0.0,0.49999869932768154,0.0,0.2739085718460839
151.0,1.0,0.04648929913585815,0.004364275892993658,0.0,0.018073460915089493,0.0,0.0,0.46187527644324344,0.0,0.0,0.0,0.49379102880538817,0.02189595794328526
176.0,1.0,0.07675765137108162,0.0,0.0,0.4521822290969482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5478177709030518
1.0,3.0,0.04670583970536845,0.45526752777225704,0.3583333749077383,0.02086600994311457,0.08308426611483374,0.07075370718914177,0.0045388727150451605,0.004078522928628606,0.0028436092631582404,0.0,0.00022563361249318387,8.475553589374282e-6
6.0,3.0,0.11554430224582632,3.3553528695802144e-11,0.7506024021423302,0.12038080842477504,0.0,0.1117037662664735,0.012604030288666204,0.0,0.004239771164618083,0.0,0.0004518818554634466,1.7339824119908547e-5
11.0,3.0,0.34989142329525913,9.022730701827061e-14,0.0,0.99996363639128,0.0,0.0,3.63505957285646e-5,0.0,0.0,0.0,1.2911099198034684e-8,1.018022145639331e-10
16.0,3.0,0.0358795792151158,0.05386127761263125,0.06139401287097004,0.034497518491410015,0.31116778955465374,0.31584262122608686,0.0736414644416364,0.09866796169872386,0.04252771059350946,0.0,0.008050314082994897,0.00034932942738348505
36.0,3.0,0.08157880218366956,1.643740885288878e-8,0.09913673184417682,0.17353461791768152,6.376126744297891e-10,0.3988898800614382,0.23420998010472818,0.0,0.07374661353670747,0.0,0.019556615222717184,0.0009255442375290415
66.0,3.0,0.13359805146095377,9.994665687256666e-8,1.2841321368884978e-8,0.5775389854447961,4.017340270847701e-9,7.078357305725494e-10,0.42204769411015247,0.0,0.0,0.0,0.000402640137291719,1.0562794605766873e-5
96.0,3.0,0.10025033511827823,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0
