s,t,pr_s1,q1,q2,q3,q4,q5,q6,q7
1.0,1.0,0.07609749426763555,0.5326824598734489,0.11698804986632451,0.29439589366586105,0.05593359659436557,0.0,0.0,0.0
6.0,1.0,0.1133672645373058,0.0,0.6765828018948161,0.0,0.3234171981051839,0.0,0.0,0.0
11.0,1.0,0.13103909973729494,0.0,0.0,0.6228778044952035,0.17472831271400951,0.159541743901943,0.04285213888884397,0.0
31.0,1.0,0.19387680960478212,0.0,0.0,0.0,0.803058559819916,0.0,0.19694144018008392,0.0
61.0,1.0,0.16564882055742045,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76.0,1.0,0.17711336843841827,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,0.02160213399688817,0.15121493797821717,0.1289905616769288,0.293856671687026,0.2576909396461729,0.09798254624528187,0.07026434276637328,0.0
6.0,3.0,0.06269117241731229,0.0,0.30984764524425723,0.0,0.5354966688320656,0.0,0.15465568592367707,0.0
11.0,3.0,0.07649017059009235,0.0,0.0,0.24157452244362043,0.2678805236369032,0.3208423980210252,0.1697025558984513,0.0
31.0,3.0,0.2255570644417537,0.0,0.0,0.0,0.5178313189771342,0.0,0.48216868102286586,0.0
61.0,3.0,0.20268927775232962,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76.0,3.0,0.2681130379444811,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101.0,3.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,5.0,0.006134533726097396,0.04294173608268177,0.08050625866794653,0.164200852384494,0.33150222594967405,0.1784303868943789,0.20241854002082474,0.0
6.0,5.0,0.03177693234986776,0.0,0.14193226778112777,0.0,0.4978598323442204,0.0,0.3602078998746516,0.0
11.0,5.0,0.03683656636813063,0.0,0.0,0.09365511219242041,0.2329178185105666,0.3834095045197555,0.2900175647772576,0.0
31.0,5.0,0.19945019496454877,0.0,0.0,0.0,0.3338714879473803,0.0,0.6661285120526198,0.0
61.0,5.0,0.22311998448773349,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76.0,5.0,0.3598246452464791,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101.0,5.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,10.0,0.000263793127545619,0.001846551892819333,0.014897328393912895,0.022073246315572725,0.20841473639361144,0.24673577326370413,0.5060323637403796,0.0
6.0,10.0,0.005008209707621446,0.0,0.02016013955943723,0.0,0.24172984580004445,0.0,0.7381100146405181,0.0
11.0,10.0,0.004403850608396755,0.0,0.0,0.008753707943204559,0.0995233959485353,0.4193140995185023,0.4724087965897581,0.0
31.0,10.0,0.0944398843103177,0.0,0.0,0.0,0.11141121203003274,0.0,0.8885887879699675,0.0
61.0,10.0,0.23800712468317234,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0
76.0,10.0,0.5150199947058034,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101.0,10.0,0.14285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
1.0,30.0,9.027028511585338e-10,6.318919958109737e-9,6.671409150195226e-6,1.965434631504663e-6,0.003776936586539346,0.25618607080253625,0.7400283494482229,0.0
6.0,30.0,2.1254631734848225e-6,0.0,8.20683306419853e-6,0.0,0.004063894797558826,0.0,0.9959278983693768,0.0
11.0,30.0,3.7565826125311505e-7,0.0,0.0,6.641731972671419e-7,0.0013360758202222902,0.42301442107056775,0.575648838936013,0.0
31.0,30.0,0.0015080096456866836,0.0,0.0,0.0,0.0013791603154863221,0.0,0.998620839684514,0.0
61.0,30.0,0.2398857845533006,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0
76.0,30.0,0.6157465609197325,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101.0,30.0,0.14285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
1.0,100.0,6.691980685128684e-29,4.684386479590079e-28,9.08740513338266e-18,6.018614791993933e-21,1.3515122794070263e-9,0.25618687403970497,0.743813124608783,0.0
6.0,100.0,2.8939513798448784e-18,0.0,1.1170254525531489e-17,0.0,1.4531785357942463e-9,0.0,0.9999999985468213,0.0
11.0,100.0,1.219702623460266e-21,0.0,0.0,2.5193035722279278e-21,2.8143980674230027e-10,0.4230147017770479,0.5769852979415127,0.0
31.0,100.0,4.823592273728398e-10,0.0,0.0,0.0,2.9038396966630566e-10,0.0,0.9999999997096164,0.0
61.0,100.0,0.2398859394023933,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0
76.0,100.0,0.6172569172581047,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101.0,100.0,0.14285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
