s,t,pr_s1,q1,q2,q3,q4,q5,q6,q7
1.0,1.0,0.11373778922559312,0.7174029156233954,0.23218517794130217,0.041200221210366976,0.009211685224935411,0.0,0.0,0.0
6.0,1.0,0.19407340548842053,0.0,0.9618401471402951,0.0,0.03815985285970502,0.0,0.0,0.0
11.0,1.0,0.08683307010709067,0.0787616089557565,0.03376607357075305,0.556811674073781,0.27123137905076966,0.040803472785716256,0.01862579156322356,0.0
31.0,1.0,0.1679627175109584,0.0,0.13072243976659323,0.0,0.8129766059098656,0.0,0.05630095432354118,0.0
61.0,1.0,0.05080517828270459,0.0,0.0,0.009819595465486625,0.015872305838855644,0.3148327751932159,0.6594753235024418,0.0
76.0,1.0,0.22124321300413177,0.0,0.0,0.0,0.02828719369257761,0.0,0.8143004216397158,0.15741238466770668
101.0,1.0,0.16534462638110098,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,3.0,0.06615200398862815,0.3739593061748543,0.4959202235125518,0.04762890066894564,0.07832654826122491,0.0012507861319627001,0.0028042734981263014,0.00010996175233435237
6.0,3.0,0.26542828941858937,0.0,0.8932555386117813,0.0,0.10357735095123931,0.0,0.002988982969316307,0.00017812746766333578
11.0,3.0,0.03023927949477787,0.0891047217455427,0.1598606653546448,0.15892447189506978,0.4462428280871334,0.03200438248994176,0.1046709215900192,0.009192008837648586
31.0,3.0,0.18516130541218176,0.0,0.3089615984511475,0.0,0.5559539640507345,0.0,0.11244644683367495,0.022637990664443247
61.0,3.0,0.017438735090715186,0.0,0.0,0.005121583899429677,0.05036054534773446,0.08881597701310183,0.7317828276141307,0.12391906612560347
76.0,3.0,0.22056041409297408,0.0,0.0,0.0,0.06166790118720588,0.0,0.5892294461455513,0.3491026526672431
101.0,3.0,0.21501997250213373,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,5.0,0.036310701237585674,0.19550163080382568,0.6089806349987597,0.032648385824246964,0.15101565861862046,0.0015488606624947214,0.009100852195669886,0.0012039768963826613
6.0,5.0,0.3018796686332244,0.0,0.8327434693580877,0.0,0.15776114152230636,0.0,0.008063945217074962,0.0014314439025311402
11.0,5.0,0.012326808396987299,0.05867327785927403,0.2609883406865149,0.05193633155379713,0.4218327366855444,0.024845125495359804,0.1519717592370383,0.029752428482471643
31.0,5.0,0.18280029145627866,0.0,0.41044523538920863,0.0,0.40446025837829097,0.0,0.1305303508560854,0.054564155376415305
61.0,5.0,0.014134748711517906,0.0,0.0,0.0017029414008670034,0.067441225067236,0.07254925482277082,0.6497680801645567,0.20853849854456966
76.0,5.0,0.20344168200638246,0.0,0.0,0.0,0.07709101992195211,0.0,0.47465678637425207,0.4482521937037963
101.0,5.0,0.24910609955802385,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
1.0,10.0,0.007466326596419977,0.03875987277819528,0.6371549495496968,0.008068391708606038,0.2758815142751673,0.0014726431789221152,0.028144428303446066,0.010518200205966626
6.0,10.0,0.31240202934444866,0.0,0.7057963375481106,0.0,0.25992035935029184,0.0,0.023662280206979275,0.01062102289461872
11.0,10.0,0.0019710984794664567,0.013504413396744566,0.3550106434183306,0.005641468546478307,0.3213536034104243,0.022841445756015585,0.20486949329778714,0.07677893217422002
